area,time,手机银行,精准营销,电子商务,在线理财,网联
河北,2015-02-21,241,0,256,60,0
河北,2015-02-22,288,57,258,0,0
河北,2015-02-23,330,0,263,0,0
河北,2015-02-24,319,61,290,0,0
河北,2015-02-25,375,0,349,0,0
河北,2015-02-26,429,57,299,0,0
河北,2015-02-27,384,57,349,0,0
河北,2015-02-28,429,117,379,57,0
河北,2015-03-01,417,0,329,0,0
河北,2015-03-02,428,116,420,0,57
河北,2015-03-03,426,0,420,0,57
河北,2015-03-04,441,57,456,57,0
河北,2015-03-05,434,0,405,0,0
河北,2015-03-06,388,59,404,0,0
河北,2015-03-07,413,116,413,0,0
河北,2015-03-08,386,57,349,0,57
河北,2015-03-09,417,120,493,0,0
河北,2015-03-10,384,57,545,0,0
河北,2015-03-11,398,0,497,0,0
河北,2015-03-12,377,57,534,0,61
河北,2015-03-13,408,59,496,0,0
河北,2015-03-14,408,0,450,0,0
河北,2015-03-15,452,0,456,0,0
河北,2015-03-16,428,61,525,0,57
河北,2015-03-17,428,57,457,0,0
河北,2015-03-18,407,63,511,0,0
河北,2015-03-19,412,63,484,57,0
河北,2015-03-20,439,0,478,0,0
河北,2015-03-21,430,0,431,57,0
河北,2015-03-22,467,0,388,0,0
河北,2015-03-23,457,114,444,0,0
河北,2015-03-24,375,117,468,0,57
河北,2015-03-25,411,60,473,57,0
河北,2015-03-26,429,118,467,0,0
河北,2015-03-27,374,0,424,0,0
河北,2015-03-28,443,116,412,0,0
河北,2015-03-29,362,114,380,0,0
河北,2015-03-30,353,57,445,116,0
河北,2015-03-31,441,59,456,0,0
河北,2015-04-01,470,57,541,0,57
河北,2015-04-02,489,0,632,0,0
河北,2015-04-03,502,61,518,0,0
河北,2015-04-04,388,0,506,59,0
河北,2015-04-05,367,0,471,0,0
河北,2015-04-06,400,57,496,0,0
河北,2015-04-07,387,59,500,0,0
河北,2015-04-08,373,122,608,0,0
河北,2015-04-09,422,0,657,0,114
河北,2015-04-10,355,57,641,0,0
河北,2015-04-11,383,0,603,0,0
河北,2015-04-12,347,0,596,0,0
河北,2015-04-13,415,118,595,0,0
河北,2015-04-14,494,0,456,0,0
河北,2015-04-15,470,57,429,0,0
河北,2015-04-16,456,59,449,0,0
河北,2015-04-17,473,0,370,0,0
河北,2015-04-18,394,57,378,0,0
河北,2015-04-19,435,66,359,0,0
河北,2015-04-20,490,59,376,0,0
河北,2015-04-21,446,57,375,114,0
河北,2015-04-22,416,65,365,0,0
河北,2015-04-23,439,64,388,0,0
河北,2015-04-24,429,116,362,0,0
河北,2015-04-25,441,60,387,0,0
河北,2015-04-26,440,61,319,0,0
河北,2015-04-27,448,0,445,0,0
河北,2015-04-28,422,114,354,0,0
河北,2015-04-29,455,59,379,0,0
河北,2015-04-30,489,114,366,0,0
河北,2015-05-01,433,61,341,0,0
河北,2015-05-02,448,57,352,0,0
河北,2015-05-03,436,0,352,0,0
河北,2015-05-04,485,0,375,0,0
河北,2015-05-05,482,57,383,0,0
河北,2015-05-06,436,114,475,0,0
河北,2015-05-07,468,118,721,0,0
河北,2015-05-08,439,0,788,0,0
河北,2015-05-09,435,57,536,0,0
河北,2015-05-10,407,57,551,0,0
河北,2015-05-11,427,61,601,0,0
河北,2015-05-12,439,118,609,0,0
河北,2015-05-13,456,0,503,0,0
河北,2015-05-14,485,57,517,0,59
河北,2015-05-15,421,59,516,0,57
河北,2015-05-16,480,59,571,0,0
河北,2015-05-17,384,65,521,0,0
河北,2015-05-18,441,57,520,0,0
河北,2015-05-19,465,116,559,0,0
河北,2015-05-20,413,114,571,0,57
河北,2015-05-21,435,61,568,0,0
河北,2015-05-22,416,122,601,0,0
河北,2015-05-23,400,57,564,0,0
河北,2015-05-24,393,57,568,0,57
河北,2015-05-25,397,59,451,61,0
河北,2015-05-26,462,59,569,0,0
河北,2015-05-27,403,0,482,0,57
河北,2015-05-28,410,59,450,0,57
河北,2015-05-29,415,57,485,0,0
河北,2015-05-30,386,0,394,0,0
河北,2015-05-31,333,0,444,0,0
河北,2015-06-01,383,0,463,0,0
河北,2015-06-02,408,0,446,0,0
河北,2015-06-03,448,114,504,0,0
河北,2015-06-04,371,0,504,0,0
河北,2015-06-05,437,0,417,0,57
河北,2015-06-06,404,116,386,0,0
河北,2015-06-07,348,116,428,0,0
河北,2015-06-08,394,61,417,0,0
河北,2015-06-09,418,118,460,0,57
河北,2015-06-10,381,57,533,0,0
河北,2015-06-11,369,57,521,0,0
河北,2015-06-12,355,0,541,0,0
河北,2015-06-13,364,57,502,0,0
河北,2015-06-14,387,0,586,0,0
河北,2015-06-15,367,121,581,0,0
河北,2015-06-16,375,57,547,0,0
河北,2015-06-17,450,57,544,0,0
河北,2015-06-18,448,63,520,0,57
河北,2015-06-19,480,0,498,0,0
河北,2015-06-20,346,0,490,0,0
河北,2015-06-21,319,0,513,0,0
河北,2015-06-22,329,118,612,0,0
河北,2015-06-23,408,0,1138,0,57
河北,2015-06-24,404,57,1525,0,0
河北,2015-06-25,398,0,1574,0,0
河北,2015-06-26,411,0,1423,0,0
河北,2015-06-27,374,57,1052,0,0
河北,2015-06-28,350,0,705,0,0
河北,2015-06-29,391,57,811,60,0
河北,2015-06-30,430,59,740,0,0
河北,2015-07-01,422,117,676,0,0
河北,2015-07-02,416,0,800,0,0
河北,2015-07-03,443,57,851,0,0
河北,2015-07-04,392,59,828,0,0
河北,2015-07-05,348,57,876,0,0
河北,2015-07-06,423,0,831,114,0
河北,2015-07-07,391,59,826,0,57
河北,2015-07-08,406,61,795,0,0
河北,2015-07-09,425,57,739,0,0
河北,2015-07-10,450,0,735,0,0
河北,2015-07-11,422,57,676,0,0
河北,2015-07-12,393,57,706,0,0
河北,2015-07-13,418,118,697,0,57
河北,2015-07-14,389,57,587,0,0
河北,2015-07-15,399,117,620,0,0
河北,2015-07-16,464,57,687,57,0
河北,2015-07-17,338,57,648,57,0
河北,2015-07-18,379,114,756,0,0
河北,2015-07-19,391,0,860,0,0
河北,2015-07-20,496,59,892,0,57
河北,2015-07-21,447,59,818,0,0
河北,2015-07-22,351,0,762,0,0
河北,2015-07-23,369,57,787,0,0
河北,2015-07-24,374,0,881,61,57
河北,2015-07-25,448,57,1008,0,0
河北,2015-07-26,384,59,1145,0,0
河北,2015-07-27,443,118,1061,0,0
河北,2015-07-28,419,57,747,0,0
河北,2015-07-29,391,64,695,0,0
河北,2015-07-30,320,0,723,0,0
河北,2015-07-31,462,116,777,0,0
河北,2015-08-01,452,57,984,0,0
河北,2015-08-02,389,57,1058,0,0
河北,2015-08-03,459,57,1198,0,0
河北,2015-08-04,407,0,1128,0,0
河北,2015-08-05,463,63,992,0,0
河北,2015-08-06,462,0,523,0,0
河北,2015-08-07,448,59,434,0,0
河北,2015-08-08,473,0,376,0,0
河北,2015-08-09,395,0,408,0,0
河北,2015-08-10,397,0,438,0,0
河北,2015-08-11,411,61,433,0,0
河北,2015-08-12,479,0,464,0,0
河北,2015-08-13,469,116,427,0,0
河北,2015-08-14,485,57,379,0,57
河北,2015-08-15,426,59,513,0,0
河北,2015-08-16,427,61,544,57,0
河北,2015-08-17,491,118,511,0,57
河北,2015-08-18,454,114,475,0,0
河北,2015-08-19,495,121,491,0,0
河北,2015-08-20,442,61,373,0,0
河北,2015-08-21,495,0,400,0,57
河北,2015-08-22,454,0,413,0,0
河北,2015-08-23,451,59,352,0,0
河北,2015-08-24,421,0,391,57,0
河北,2015-08-25,452,57,353,0,0
河北,2015-08-26,439,61,360,57,0
河北,2015-08-27,416,57,382,0,0
河北,2015-08-28,404,57,394,59,0
河北,2015-08-29,408,0,312,0,0
河北,2015-08-30,414,120,362,0,0
河北,2015-08-31,416,118,407,0,57
河北,2015-09-01,440,57,405,0,0
河北,2015-09-02,446,57,352,0,0
河北,2015-09-03,445,0,288,57,0
河北,2015-09-04,420,57,402,0,0
河北,2015-09-05,399,57,331,0,0
河北,2015-09-06,396,0,331,57,0
河北,2015-09-07,430,0,411,0,0
河北,2015-09-08,367,0,452,0,0
河北,2015-09-09,422,57,372,0,0
河北,2015-09-10,485,59,318,0,0
河北,2015-09-11,398,57,312,0,59
河北,2015-09-12,343,114,272,0,0
河北,2015-09-13,378,57,250,0,0
河北,2015-09-14,389,57,304,0,0
河北,2015-09-15,412,57,332,0,0
河北,2015-09-16,404,57,310,0,0
河北,2015-09-17,365,0,325,0,0
河北,2015-09-18,378,57,327,57,0
河北,2015-09-19,333,57,280,0,0
河北,2015-09-20,335,57,284,0,0
河北,2015-09-21,382,57,306,0,0
河北,2015-09-22,386,126,358,0,57
河北,2015-09-23,367,57,341,0,0
河北,2015-09-24,391,0,281,0,0
河北,2015-09-25,388,0,339,0,0
河北,2015-09-26,355,57,249,0,0
河北,2015-09-27,294,57,240,0,0
河北,2015-09-28,348,0,328,0,0
河北,2015-09-29,384,0,326,0,57
河北,2015-09-30,429,57,267,0,0
河北,2015-10-01,358,57,249,57,0
河北,2015-10-02,320,57,273,59,0
河北,2015-10-03,349,0,251,0,0
河北,2015-10-04,379,57,282,0,0
河北,2015-10-05,355,0,258,0,0
河北,2015-10-06,353,0,268,0,0
河北,2015-10-07,263,63,264,0,0
河北,2015-10-08,368,114,302,0,0
河北,2015-10-09,381,61,319,0,0
河北,2015-10-10,397,114,298,0,0
河北,2015-10-11,309,57,261,0,0
河北,2015-10-12,344,0,349,0,0
河北,2015-10-13,377,0,385,57,0
河北,2015-10-14,348,124,346,57,0
河北,2015-10-15,351,120,363,0,0
河北,2015-10-16,320,61,346,0,0
河北,2015-10-17,362,63,266,0,0
河北,2015-10-18,373,0,295,0,0
河北,2015-10-19,380,114,388,0,0
河北,2015-10-20,369,61,349,0,0
河北,2015-10-21,367,57,308,0,0
河北,2015-10-22,353,59,318,0,0
河北,2015-10-23,373,61,295,0,57
河北,2015-10-24,342,0,276,0,0
河北,2015-10-25,326,57,254,0,0
河北,2015-10-26,316,118,348,0,0
河北,2015-10-27,291,59,328,0,0
河北,2015-10-28,340,61,274,0,0
河北,2015-10-29,362,57,306,0,0
河北,2015-10-30,377,0,299,0,0
河北,2015-10-31,387,57,293,0,59
河北,2015-11-01,354,0,278,0,0
河北,2015-11-02,395,114,324,0,57
河北,2015-11-03,333,57,312,57,0
河北,2015-11-04,421,57,324,0,0
河北,2015-11-05,417,0,321,0,0
河北,2015-11-06,372,0,316,0,0
河北,2015-11-07,386,57,305,0,0
河北,2015-11-08,399,57,259,0,0
河北,2015-11-09,428,57,363,0,0
河北,2015-11-10,513,116,350,0,0
河北,2015-11-11,473,116,332,0,57
河北,2015-11-12,381,0,338,0,0
河北,2015-11-13,404,0,355,0,57
河北,2015-11-14,383,57,319,0,0
河北,2015-11-15,370,0,317,0,0
河北,2015-11-16,425,57,347,0,0
河北,2015-11-17,397,57,368,57,0
河北,2015-11-18,405,59,336,0,0
河北,2015-11-19,450,114,354,0,0
河北,2015-11-20,382,122,308,57,0
河北,2015-11-21,389,59,282,0,0
河北,2015-11-22,349,57,278,0,0
河北,2015-11-23,340,57,330,57,0
河北,2015-11-24,390,0,308,0,66
河北,2015-11-25,389,57,329,0,0
河北,2015-11-26,391,114,288,59,0
河北,2015-11-27,364,116,276,0,0
河北,2015-11-28,357,122,256,0,0
河北,2015-11-29,354,0,284,0,0
河北,2015-11-30,439,57,344,57,0
河北,2015-12-01,387,118,319,0,0
河北,2015-12-02,426,57,335,57,0
河北,2015-12-03,441,121,310,0,0
河北,2015-12-04,383,61,365,0,0
河北,2015-12-05,387,0,317,0,0
河北,2015-12-06,387,0,278,0,0
河北,2015-12-07,396,114,362,57,57
河北,2015-12-08,344,59,349,0,0
河北,2015-12-09,392,114,370,0,0
河北,2015-12-10,383,114,306,0,0
河北,2015-12-11,352,59,338,0,0
河北,2015-12-12,363,0,303,0,0
河北,2015-12-13,379,57,271,0,57
河北,2015-12-14,380,122,315,0,0
河北,2015-12-15,383,114,332,57,0
河北,2015-12-16,398,123,383,0,0
河北,2015-12-17,333,118,365,57,0
河北,2015-12-18,347,116,359,64,0
河北,2015-12-19,325,0,269,0,57
河北,2015-12-20,362,0,330,0,0
河北,2015-12-21,342,57,340,0,0
河北,2015-12-22,363,114,365,57,57
河北,2015-12-23,358,120,414,0,0
河北,2015-12-24,363,0,349,0,0
河北,2015-12-25,348,61,336,0,0
河北,2015-12-26,423,61,309,0,0
河北,2015-12-27,408,0,307,0,0
河北,2015-12-28,360,57,357,0,59
河北,2015-12-29,376,57,421,0,0
河北,2015-12-30,331,114,326,0,0
河北,2015-12-31,390,0,340,0,57
河北,2016-01-01,393,0,293,0,57
河北,2016-01-02,414,117,308,0,0
河北,2016-01-03,418,0,322,0,0
河北,2016-01-04,391,0,373,0,0
河北,2016-01-05,334,120,380,0,0
河北,2016-01-06,464,125,397,0,0
河北,2016-01-07,339,59,330,0,0
河北,2016-01-08,338,118,328,0,0
河北,2016-01-09,319,0,296,0,0
河北,2016-01-10,356,57,313,0,0
河北,2016-01-11,369,0,417,0,0
河北,2016-01-12,352,0,313,0,0
河北,2016-01-13,323,59,287,0,0
河北,2016-01-14,321,0,312,0,0
河北,2016-01-15,382,0,301,0,57
河北,2016-01-16,398,0,303,0,0
河北,2016-01-17,288,59,302,0,0
河北,2016-01-18,413,116,277,0,0
河北,2016-01-19,354,133,312,0,0
河北,2016-01-20,386,59,288,0,57
河北,2016-01-21,398,0,275,0,0
河北,2016-01-22,347,0,277,0,0
河北,2016-01-23,334,57,269,0,0
河北,2016-01-24,288,0,259,0,0
河北,2016-01-25,349,60,276,0,0
河北,2016-01-26,342,57,238,0,0
河北,2016-01-27,387,0,282,0,0
河北,2016-01-28,305,57,257,57,0
河北,2016-01-29,411,0,262,0,0
河北,2016-01-30,378,57,252,0,0
河北,2016-01-31,331,57,232,0,0
河北,2016-02-01,391,57,222,0,0
河北,2016-02-02,413,0,232,0,0
河北,2016-02-03,437,57,256,0,0
河北,2016-02-04,431,57,227,0,0
河北,2016-02-05,439,0,220,0,0
河北,2016-02-06,425,0,227,0,0
河北,2016-02-07,285,0,166,0,0
河北,2016-02-08,231,0,240,0,0
河北,2016-02-09,246,0,257,0,0
河北,2016-02-10,246,0,272,0,0
河北,2016-02-11,270,0,277,0,0
河北,2016-02-12,269,0,290,0,0
河北,2016-02-13,199,0,269,0,0
河北,2016-02-14,323,57,281,0,0
河北,2016-02-15,346,57,307,0,0
河北,2016-02-16,352,57,342,0,0
河北,2016-02-17,328,57,315,0,0
河北,2016-02-18,312,123,348,0,0
河北,2016-02-19,319,60,310,0,0
河北,2016-02-20,344,57,340,0,0
河北,2016-02-21,343,57,314,0,0
河北,2016-02-22,347,0,322,0,0
河北,2016-02-23,338,0,362,0,0
河北,2016-02-24,307,116,402,0,0
河北,2016-02-25,908,116,406,57,0
河北,2016-02-26,662,61,387,0,0
河北,2016-02-27,511,57,408,0,0
河北,2016-02-28,421,114,406,0,0
河北,2016-02-29,475,64,413,0,0
河北,2016-03-01,423,117,504,57,0
河北,2016-03-02,431,117,513,0,0
河北,2016-03-03,400,57,528,0,57
河北,2016-03-04,397,61,537,0,0
河北,2016-03-05,340,57,554,0,0
河北,2016-03-06,288,57,559,0,0
河北,2016-03-07,345,114,623,0,0
河北,2016-03-08,369,59,671,0,0
河北,2016-03-09,366,57,740,0,0
河北,2016-03-10,383,57,728,0,0
河北,2016-03-11,346,116,583,0,0
河北,2016-03-12,312,114,604,0,0
河北,2016-03-13,321,60,469,0,0
河北,2016-03-14,400,0,481,0,57
河北,2016-03-15,370,120,393,0,0
河北,2016-03-16,345,61,369,0,0
河北,2016-03-17,383,59,373,0,0
河北,2016-03-18,322,119,411,0,0
河北,2016-03-19,356,0,369,0,0
河北,2016-03-20,329,57,362,0,0
河北,2016-03-21,351,57,404,118,0
河北,2016-03-22,360,0,393,0,0
河北,2016-03-23,367,63,428,0,0
河北,2016-03-24,295,119,408,0,0
河北,2016-03-25,347,59,378,0,0
河北,2016-03-26,312,114,316,0,0
河北,2016-03-27,337,0,270,0,0
河北,2016-03-28,345,0,390,57,0
河北,2016-03-29,390,0,413,0,0
河北,2016-03-30,355,57,362,0,0
河北,2016-03-31,328,61,371,0,0
河北,2016-04-01,334,57,355,0,0
河北,2016-04-02,336,59,323,57,0
河北,2016-04-03,301,57,292,0,0
河北,2016-04-04,309,114,318,0,0
河北,2016-04-05,316,117,381,57,0
河北,2016-04-06,301,127,367,0,0
河北,2016-04-07,330,57,400,0,0
河北,2016-04-08,310,122,348,0,0
河北,2016-04-09,306,61,307,0,0
河北,2016-04-10,330,0,302,0,0
河北,2016-04-11,331,122,309,0,57
河北,2016-04-12,323,0,368,0,0
河北,2016-04-13,263,114,380,0,0
河北,2016-04-14,301,59,327,0,57
河北,2016-04-15,290,118,314,57,0
河北,2016-04-16,276,0,266,0,0
河北,2016-04-17,240,116,233,0,0
河北,2016-04-18,290,114,306,0,0
河北,2016-04-19,278,59,303,57,0
河北,2016-04-20,305,118,285,0,0
河北,2016-04-21,283,117,316,0,0
河北,2016-04-22,315,114,361,0,57
河北,2016-04-23,321,59,398,0,0
河北,2016-04-24,296,124,359,0,0
河北,2016-04-25,346,57,387,0,0
河北,2016-04-26,309,0,359,0,0
河北,2016-04-27,361,60,372,0,57
河北,2016-04-28,358,61,367,0,57
河北,2016-04-29,331,0,307,0,0
河北,2016-04-30,285,0,300,59,0
河北,2016-05-01,308,0,288,0,0
河北,2016-05-02,285,114,271,0,0
河北,2016-05-03,337,57,318,0,57
河北,2016-05-04,338,117,345,0,57
河北,2016-05-05,359,114,361,0,0
河北,2016-05-06,326,57,343,0,0
河北,2016-05-07,310,57,328,0,0
河北,2016-05-08,281,0,302,0,0
河北,2016-05-09,348,114,350,0,0
河北,2016-05-10,344,61,360,0,0
河北,2016-05-11,343,0,359,0,57
河北,2016-05-12,313,59,343,0,57
河北,2016-05-13,331,57,347,0,0
河北,2016-05-14,281,114,371,0,0
河北,2016-05-15,267,117,326,0,0
河北,2016-05-16,310,59,387,0,0
河北,2016-05-17,364,117,363,0,57
河北,2016-05-18,255,118,399,0,0
河北,2016-05-19,326,0,334,0,0
河北,2016-05-20,299,114,352,0,60
河北,2016-05-21,281,116,321,0,0
河北,2016-05-22,228,117,313,0,0
河北,2016-05-23,365,60,405,57,0
河北,2016-05-24,322,114,383,0,0
河北,2016-05-25,328,0,335,0,57
河北,2016-05-26,309,57,361,0,0
河北,2016-05-27,317,0,360,0,0
河北,2016-05-28,322,0,330,0,0
河北,2016-05-29,284,0,331,0,0
河北,2016-05-30,349,60,385,0,0
河北,2016-05-31,328,59,363,57,0
河北,2016-06-01,318,0,389,0,0
河北,2016-06-02,290,59,376,0,0
河北,2016-06-03,324,118,368,0,0
河北,2016-06-04,302,0,351,0,0
河北,2016-06-05,317,57,347,0,61
河北,2016-06-06,292,114,371,0,0
河北,2016-06-07,323,60,345,0,0
河北,2016-06-08,267,0,363,0,0
河北,2016-06-09,253,57,338,57,0
河北,2016-06-10,315,57,318,0,0
河北,2016-06-11,290,0,334,0,0
河北,2016-06-12,294,118,370,0,0
河北,2016-06-13,312,63,411,0,0
河北,2016-06-14,332,57,422,0,0
河北,2016-06-15,316,59,452,57,0
河北,2016-06-16,320,61,384,0,0
河北,2016-06-17,321,0,402,0,0
河北,2016-06-18,272,114,357,0,57
河北,2016-06-19,292,116,357,0,0
河北,2016-06-20,316,60,409,0,0
河北,2016-06-21,265,0,483,0,0
河北,2016-06-22,297,60,449,0,0
河北,2016-06-23,301,119,1019,0,0
河北,2016-06-24,287,61,1073,0,0
河北,2016-06-25,221,0,1145,0,0
河北,2016-06-26,260,61,1143,0,0
河北,2016-06-27,281,0,960,0,0
河北,2016-06-28,292,114,677,0,0
河北,2016-06-29,328,0,652,0,0
河北,2016-06-30,336,0,619,0,0
河北,2016-07-01,357,0,656,0,0
河北,2016-07-02,280,114,762,0,0
河北,2016-07-03,285,57,824,0,0
河北,2016-07-04,288,61,763,0,0
河北,2016-07-05,331,0,755,57,57
河北,2016-07-06,231,57,748,0,0
河北,2016-07-07,285,61,663,0,0
河北,2016-07-08,327,118,613,57,0
河北,2016-07-09,316,0,606,0,0
河北,2016-07-10,211,57,587,0,0
河北,2016-07-11,317,114,585,0,0
河北,2016-07-12,315,57,647,0,0
河北,2016-07-13,306,0,663,57,0
河北,2016-07-14,314,116,670,0,0
河北,2016-07-15,305,116,643,0,0
河北,2016-07-16,260,57,742,0,0
河北,2016-07-17,199,57,715,0,0
河北,2016-07-18,284,116,953,0,0
河北,2016-07-19,305,57,1068,0,0
河北,2016-07-20,248,129,1090,0,57
河北,2016-07-21,228,121,910,0,0
河北,2016-07-22,310,123,615,0,0
河北,2016-07-23,279,57,421,0,0
河北,2016-07-24,193,59,440,0,0
河北,2016-07-25,281,57,477,0,0
河北,2016-07-26,277,120,491,0,0
河北,2016-07-27,335,57,606,0,0
河北,2016-07-28,309,0,634,0,57
河北,2016-07-29,276,118,619,0,0
河北,2016-07-30,267,57,606,0,0
河北,2016-07-31,249,120,633,0,123
河北,2016-08-01,330,57,900,0,129
河北,2016-08-02,329,59,1016,57,140
河北,2016-08-03,327,57,904,0,61
河北,2016-08-04,342,57,549,0,119
河北,2016-08-05,321,57,357,0,0
河北,2016-08-06,298,0,343,57,114
河北,2016-08-07,239,57,314,0,57
河北,2016-08-08,288,57,320,0,57
河北,2016-08-09,342,61,297,0,118
河北,2016-08-10,284,116,301,0,114
河北,2016-08-11,342,59,320,0,116
河北,2016-08-12,344,60,328,0,57
河北,2016-08-13,262,57,291,0,0
河北,2016-08-14,312,0,448,0,57
河北,2016-08-15,365,57,450,57,0
河北,2016-08-16,356,114,397,0,0
河北,2016-08-17,368,57,352,0,0
河北,2016-08-18,338,57,351,0,0
河北,2016-08-19,351,0,344,0,0
河北,2016-08-20,322,0,307,0,0
河北,2016-08-21,327,57,315,0,57
河北,2016-08-22,395,60,309,0,0
河北,2016-08-23,449,57,356,0,57
河北,2016-08-24,412,57,334,0,114
河北,2016-08-25,373,61,299,0,57
河北,2016-08-26,378,116,293,0,0
河北,2016-08-27,349,0,316,0,0
河北,2016-08-28,330,114,274,0,0
河北,2016-08-29,386,57,335,0,57
河北,2016-08-30,369,57,357,0,114
河北,2016-08-31,330,57,346,57,57
河北,2016-09-01,422,61,352,0,114
河北,2016-09-02,375,0,384,0,0
河北,2016-09-03,313,57,314,0,0
河北,2016-09-04,328,0,322,0,0
河北,2016-09-05,259,60,411,0,0
河北,2016-09-06,235,116,423,0,0
河北,2016-09-07,332,61,371,0,118
河北,2016-09-08,319,57,312,0,57
河北,2016-09-09,340,0,354,0,57
河北,2016-09-10,322,0,276,57,0
河北,2016-09-11,298,0,281,0,0
河北,2016-09-12,346,119,314,0,114
河北,2016-09-13,356,114,290,57,57
河北,2016-09-14,333,116,251,0,57
河北,2016-09-15,334,0,246,59,0
河北,2016-09-16,297,57,226,0,0
河北,2016-09-17,314,60,253,0,0
河北,2016-09-18,260,0,338,57,57
河北,2016-09-19,284,59,294,0,119
河北,2016-09-20,287,57,320,0,0
河北,2016-09-21,330,0,344,0,0
河北,2016-09-22,337,57,304,0,57
河北,2016-09-23,300,116,309,0,57
河北,2016-09-24,261,114,244,0,0
河北,2016-09-25,303,0,259,57,0
河北,2016-09-26,305,63,291,0,0
河北,2016-09-27,329,118,257,57,57
河北,2016-09-28,265,0,255,0,57
河北,2016-09-29,262,0,248,0,0
河北,2016-09-30,343,0,230,0,0
河北,2016-10-01,270,0,216,0,0
河北,2016-10-02,293,0,187,0,0
河北,2016-10-03,269,0,226,57,0
河北,2016-10-04,297,0,207,0,0
河北,2016-10-05,312,0,210,0,0
河北,2016-10-06,281,0,231,57,0
河北,2016-10-07,274,57,233,0,0
河北,2016-10-08,279,57,240,57,61
河北,2016-10-09,279,59,242,0,57
河北,2016-10-10,280,57,262,57,0
河北,2016-10-11,312,59,259,0,0
河北,2016-10-12,327,121,249,0,0
河北,2016-10-13,313,61,262,0,57
河北,2016-10-14,285,0,272,0,59
河北,2016-10-15,297,0,239,0,0
河北,2016-10-16,274,57,216,57,0
河北,2016-10-17,336,0,289,0,0
河北,2016-10-18,338,0,266,0,61
河北,2016-10-19,347,121,267,0,57
河北,2016-10-20,309,57,280,59,0
河北,2016-10-21,320,57,258,0,114
河北,2016-10-22,362,57,253,0,57
河北,2016-10-23,315,0,221,0,0
河北,2016-10-24,356,57,263,0,0
河北,2016-10-25,365,57,258,0,57
河北,2016-10-26,354,116,276,0,57
河北,2016-10-27,353,60,283,0,0
河北,2016-10-28,347,59,246,57,0
河北,2016-10-29,324,61,244,57,0
河北,2016-10-30,327,0,226,0,0
河北,2016-10-31,363,119,256,59,0
河北,2016-11-01,335,57,227,57,0
河北,2016-11-02,342,59,253,57,0
河北,2016-11-03,363,63,237,0,57
河北,2016-11-04,372,116,242,0,57
河北,2016-11-05,322,0,227,57,0
河北,2016-11-06,315,63,222,0,0
河北,2016-11-07,325,118,263,0,0
河北,2016-11-08,323,57,263,0,0
河北,2016-11-09,263,0,268,0,0
河北,2016-11-10,376,114,258,0,0
河北,2016-11-11,344,0,253,0,0
河北,2016-11-12,269,57,258,0,0
河北,2016-11-13,323,114,230,57,0
河北,2016-11-14,321,57,279,57,0
河北,2016-11-15,319,57,244,0,59
河北,2016-11-16,355,114,276,0,125
河北,2016-11-17,242,66,289,0,114
河北,2016-11-18,339,116,252,0,0
河北,2016-11-19,303,0,247,0,60
河北,2016-11-20,252,61,251,0,57
河北,2016-11-21,297,114,261,0,60
河北,2016-11-22,326,127,252,0,57
河北,2016-11-23,292,114,303,57,114
河北,2016-11-24,300,116,273,0,0
河北,2016-11-25,302,57,261,0,0
河北,2016-11-26,301,57,244,0,0
河北,2016-11-27,328,57,228,0,57
河北,2016-11-28,334,118,243,0,114
河北,2016-11-29,360,116,272,0,122
河北,2016-11-30,346,114,280,57,114
河北,2016-12-01,369,57,271,57,0
河北,2016-12-02,411,116,273,0,57
河北,2016-12-03,373,116,245,0,0
河北,2016-12-04,380,0,240,0,0
河北,2016-12-05,391,61,281,0,0
河北,2016-12-06,336,0,270,0,0
河北,2016-12-07,330,0,290,0,59
河北,2016-12-08,387,0,271,116,0
河北,2016-12-09,339,57,253,0,57
河北,2016-12-10,319,57,235,57,0
河北,2016-12-11,340,57,232,0,57
河北,2016-12-12,353,57,257,0,57
河北,2016-12-13,395,117,296,0,0
河北,2016-12-14,401,114,266,0,0
河北,2016-12-15,376,116,263,0,57
河北,2016-12-16,413,59,249,0,57
河北,2016-12-17,372,57,238,0,0
河北,2016-12-18,277,60,259,0,0
河北,2016-12-19,381,57,273,0,57
河北,2016-12-20,397,57,268,0,0
河北,2016-12-21,369,118,260,0,0
河北,2016-12-22,344,57,279,0,57
河北,2016-12-23,389,0,268,0,57
河北,2016-12-24,342,114,245,0,0
河北,2016-12-25,343,0,239,57,0
河北,2016-12-26,358,57,276,0,0
河北,2016-12-27,383,60,271,0,0
河北,2016-12-28,394,60,290,0,0
河北,2016-12-29,321,57,247,0,0
河北,2016-12-30,373,114,246,0,0
河北,2016-12-31,351,0,233,0,0
河北,2017-01-01,285,0,204,0,0
河北,2017-01-02,338,0,215,0,0
河北,2017-01-03,390,57,258,0,0
河北,2017-01-04,370,59,222,0,0
河北,2017-01-05,379,57,249,0,0
河北,2017-01-06,365,0,253,0,114
河北,2017-01-07,246,114,224,0,0
河北,2017-01-08,328,0,225,0,0
河北,2017-01-09,349,0,215,0,0
河北,2017-01-10,369,57,236,0,63
河北,2017-01-11,399,0,239,0,59
河北,2017-01-12,375,114,245,0,63
河北,2017-01-13,341,57,226,0,0
河北,2017-01-14,343,61,207,57,57
河北,2017-01-15,334,0,181,0,0
河北,2017-01-16,336,57,222,0,0
河北,2017-01-17,388,114,197,0,57
