area,time,网上银行,电子银行,网银,众筹,P2P
河北,2011-01-01,473,66,158,0,335
河北,2011-01-02,476,64,169,0,267
河北,2011-01-03,470,63,168,0,271
河北,2011-01-04,487,70,186,0,278
河北,2011-01-05,498,63,182,0,248
河北,2011-01-06,470,66,179,0,315
河北,2011-01-07,430,61,154,0,273
河北,2011-01-08,434,57,188,0,319
河北,2011-01-09,412,64,163,0,243
河北,2011-01-10,524,59,177,0,309
河北,2011-01-11,485,70,161,0,296
河北,2011-01-12,484,66,202,0,313
河北,2011-01-13,383,68,169,0,234
河北,2011-01-14,385,68,213,0,377
河北,2011-01-15,426,59,188,0,319
河北,2011-01-16,374,57,190,0,291
河北,2011-01-17,487,66,194,0,335
河北,2011-01-18,465,66,165,0,304
河北,2011-01-19,464,63,179,0,298
河北,2011-01-20,464,64,198,0,366
河北,2011-01-21,487,72,173,0,316
河北,2011-01-22,411,59,177,0,296
河北,2011-01-23,360,61,148,0,307
河北,2011-01-24,478,59,186,0,323
河北,2011-01-25,408,66,191,0,340
河北,2011-01-26,434,59,161,0,336
河北,2011-01-27,380,78,200,0,295
河北,2011-01-28,496,63,170,0,326
河北,2011-01-29,422,61,152,0,274
河北,2011-01-30,443,64,170,0,346
河北,2011-01-31,409,61,176,0,307
河北,2011-02-01,389,63,172,0,313
河北,2011-02-02,419,59,177,0,291
河北,2011-02-03,313,0,135,0,298
河北,2011-02-04,347,59,159,0,271
河北,2011-02-05,338,59,158,0,298
河北,2011-02-06,326,57,165,0,310
河北,2011-02-07,411,63,177,0,287
河北,2011-02-08,425,68,175,0,291
河北,2011-02-09,414,59,191,0,332
河北,2011-02-10,481,63,182,0,347
河北,2011-02-11,476,64,187,0,336
河北,2011-02-12,419,63,190,0,305
河北,2011-02-13,428,74,172,0,381
河北,2011-02-14,464,64,194,0,284
河北,2011-02-15,498,63,183,0,336
河北,2011-02-16,482,64,193,0,338
河北,2011-02-17,485,61,187,0,335
河北,2011-02-18,433,61,198,0,274
河北,2011-02-19,471,66,204,0,287
河北,2011-02-20,428,59,182,0,284
河北,2011-02-21,462,57,176,0,298
河北,2011-02-22,467,57,186,0,316
河北,2011-02-23,496,59,180,0,321
河北,2011-02-24,502,61,186,0,288
河北,2011-02-25,488,74,180,0,343
河北,2011-02-26,467,68,191,0,354
河北,2011-02-27,456,61,208,0,386
河北,2011-02-28,490,70,201,0,366
河北,2011-03-01,470,63,176,0,343
河北,2011-03-02,504,68,170,0,327
河北,2011-03-03,488,64,179,0,316
河北,2011-03-04,554,72,191,0,307
河北,2011-03-05,532,61,184,0,341
河北,2011-03-06,524,59,194,0,301
河北,2011-03-07,498,59,188,0,360
河北,2011-03-08,518,66,176,0,274
河北,2011-03-09,504,80,186,0,298
河北,2011-03-10,479,66,175,0,318
河北,2011-03-11,473,70,184,0,323
河北,2011-03-12,443,87,216,0,307
河北,2011-03-13,476,66,207,0,321
河北,2011-03-14,557,70,177,0,299
河北,2011-03-15,603,66,175,0,318
河北,2011-03-16,571,66,191,0,273
河北,2011-03-17,453,59,197,0,301
河北,2011-03-18,577,64,213,0,349
河北,2011-03-19,447,72,201,0,340
河北,2011-03-20,510,63,226,0,279
河北,2011-03-21,527,68,204,0,324
河北,2011-03-22,484,63,193,0,298
河北,2011-03-23,506,64,172,0,285
河北,2011-03-24,484,61,233,0,307
河北,2011-03-25,493,64,190,0,299
河北,2011-03-26,493,63,188,0,298
河北,2011-03-27,487,57,173,0,307
河北,2011-03-28,493,59,186,0,313
河北,2011-03-29,479,68,180,0,333
河北,2011-03-30,440,64,183,0,323
河北,2011-03-31,568,64,188,0,346
河北,2011-04-01,526,64,200,0,361
河北,2011-04-02,527,64,155,0,347
河北,2011-04-03,443,59,182,0,273
河北,2011-04-04,521,61,202,0,344
河北,2011-04-05,512,64,194,0,290
河北,2011-04-06,509,74,186,0,296
河北,2011-04-07,431,61,204,0,335
河北,2011-04-08,475,61,184,0,278
河北,2011-04-09,440,59,165,0,285
河北,2011-04-10,475,72,183,0,299
河北,2011-04-11,558,59,166,0,312
河北,2011-04-12,498,61,187,0,316
河北,2011-04-13,411,68,193,0,291
河北,2011-04-14,430,70,165,0,281
河北,2011-04-15,552,59,195,0,323
河北,2011-04-16,468,63,213,0,355
河北,2011-04-17,473,68,186,0,340
河北,2011-04-18,490,63,191,0,287
河北,2011-04-19,521,66,195,0,271
河北,2011-04-20,475,63,218,0,257
河北,2011-04-21,470,66,211,0,372
河北,2011-04-22,507,61,197,0,340
河北,2011-04-23,499,59,200,0,343
河北,2011-04-24,485,68,187,0,287
河北,2011-04-25,478,59,194,0,312
河北,2011-04-26,535,59,200,0,336
河北,2011-04-27,459,63,186,0,274
河北,2011-04-28,493,57,176,0,329
河北,2011-04-29,499,64,220,0,350
河北,2011-04-30,498,59,239,0,354
河北,2011-05-01,450,64,218,0,287
河北,2011-05-02,464,59,183,0,296
河北,2011-05-03,513,63,211,0,276
河北,2011-05-04,544,64,207,0,343
河北,2011-05-05,464,64,195,0,323
河北,2011-05-06,454,64,173,0,319
河北,2011-05-07,478,72,188,0,336
河北,2011-05-08,461,66,187,0,357
河北,2011-05-09,464,91,183,0,380
河北,2011-05-10,450,63,173,0,336
河北,2011-05-11,475,82,163,0,316
河北,2011-05-12,487,64,177,0,338
河北,2011-05-13,513,68,188,0,299
河北,2011-05-14,445,70,190,0,273
河北,2011-05-15,471,61,180,0,285
河北,2011-05-16,529,61,175,0,287
河北,2011-05-17,492,63,197,0,267
河北,2011-05-18,450,63,176,0,316
河北,2011-05-19,488,63,195,0,371
河北,2011-05-20,529,61,202,0,355
河北,2011-05-21,515,70,198,0,357
河北,2011-05-22,510,70,186,0,340
河北,2011-05-23,532,61,188,0,329
河北,2011-05-24,485,68,163,0,288
河北,2011-05-25,490,64,170,0,318
河北,2011-05-26,524,64,202,0,319
河北,2011-05-27,478,64,172,0,318
河北,2011-05-28,450,66,194,0,312
河北,2011-05-29,428,63,204,0,307
河北,2011-05-30,454,63,208,0,301
河北,2011-05-31,527,72,191,0,346
河北,2011-06-01,488,59,215,0,295
河北,2011-06-02,560,76,177,0,316
河北,2011-06-03,496,63,213,0,299
河北,2011-06-04,575,61,182,0,302
河北,2011-06-05,454,57,197,0,341
河北,2011-06-06,492,66,186,0,310
河北,2011-06-07,464,63,198,0,291
河北,2011-06-08,471,63,186,0,329
河北,2011-06-09,498,76,179,0,296
河北,2011-06-10,461,64,207,0,267
河北,2011-06-11,484,63,176,0,338
河北,2011-06-12,454,63,165,0,305
河北,2011-06-13,529,59,166,0,329
河北,2011-06-14,526,70,168,0,304
河北,2011-06-15,530,80,225,0,293
河北,2011-06-16,476,76,169,0,358
河北,2011-06-17,478,61,170,0,326
河北,2011-06-18,471,64,176,0,291
河北,2011-06-19,425,61,182,0,268
河北,2011-06-20,518,59,193,0,315
河北,2011-06-21,502,59,229,0,329
河北,2011-06-22,499,61,191,0,336
河北,2011-06-23,419,59,177,0,336
河北,2011-06-24,501,66,188,0,405
河北,2011-06-25,450,61,202,0,327
河北,2011-06-26,420,59,162,0,344
河北,2011-06-27,464,59,190,0,307
河北,2011-06-28,475,64,194,0,323
河北,2011-06-29,420,72,208,0,354
河北,2011-06-30,552,66,207,0,349
河北,2011-07-01,485,66,239,0,349
河北,2011-07-02,530,68,194,0,425
河北,2011-07-03,443,63,182,0,332
河北,2011-07-04,518,66,282,0,307
河北,2011-07-05,459,74,193,0,347
河北,2011-07-06,496,68,202,0,340
河北,2011-07-07,448,64,242,0,318
河北,2011-07-08,437,64,215,0,319
河北,2011-07-09,423,59,212,0,330
河北,2011-07-10,426,66,187,0,330
河北,2011-07-11,456,63,205,0,319
河北,2011-07-12,433,64,234,0,369
河北,2011-07-13,479,59,205,0,361
河北,2011-07-14,496,63,197,0,377
河北,2011-07-15,481,70,176,0,315
河北,2011-07-16,457,61,205,0,346
河北,2011-07-17,453,0,215,0,346
河北,2011-07-18,465,66,248,0,324
河北,2011-07-19,451,72,200,0,408
河北,2011-07-20,471,61,204,0,374
河北,2011-07-21,495,64,193,0,366
河北,2011-07-22,484,66,243,0,439
河北,2011-07-23,453,57,193,0,357
河北,2011-07-24,409,59,179,0,357
河北,2011-07-25,524,70,223,0,336
河北,2011-07-26,473,63,195,0,316
河北,2011-07-27,470,68,236,0,336
河北,2011-07-28,478,70,236,0,372
河北,2011-07-29,523,74,222,0,433
河北,2011-07-30,453,64,202,0,332
河北,2011-07-31,473,66,204,0,361
河北,2011-08-01,566,64,222,0,375
河北,2011-08-02,529,63,222,0,391
河北,2011-08-03,549,66,228,0,357
河北,2011-08-04,498,68,201,0,327
河北,2011-08-05,630,66,222,0,341
河北,2011-08-06,462,57,188,0,293
河北,2011-08-07,475,57,212,0,327
河北,2011-08-08,493,74,211,0,364
河北,2011-08-09,473,66,208,0,316
河北,2011-08-10,523,63,213,0,395
河北,2011-08-11,437,63,225,0,333
河北,2011-08-12,478,59,198,0,330
河北,2011-08-13,462,66,165,0,336
河北,2011-08-14,451,64,193,0,375
河北,2011-08-15,471,59,187,0,380
河北,2011-08-16,509,63,259,0,350
河北,2011-08-17,492,64,226,0,352
河北,2011-08-18,518,61,211,0,371
河北,2011-08-19,487,64,202,0,350
河北,2011-08-20,445,59,195,0,312
河北,2011-08-21,406,64,191,0,327
河北,2011-08-22,482,72,204,0,307
河北,2011-08-23,519,68,194,0,321
河北,2011-08-24,495,68,220,0,381
河北,2011-08-25,572,70,228,0,366
河北,2011-08-26,509,70,212,0,319
河北,2011-08-27,475,0,209,0,354
河北,2011-08-28,459,70,183,0,318
河北,2011-08-29,478,63,197,0,355
河北,2011-08-30,509,64,213,0,312
河北,2011-08-31,492,63,260,0,375
河北,2011-09-01,509,72,220,0,327
河北,2011-09-02,488,70,208,0,375
河北,2011-09-03,454,64,254,0,338
河北,2011-09-04,499,68,202,0,378
河北,2011-09-05,470,70,208,0,357
河北,2011-09-06,482,57,207,0,302
河北,2011-09-07,430,66,207,0,344
河北,2011-09-08,484,66,194,0,316
河北,2011-09-09,513,72,195,0,343
河北,2011-09-10,437,66,225,0,394
河北,2011-09-11,389,64,198,0,338
河北,2011-09-12,518,59,198,0,321
河北,2011-09-13,577,70,207,0,364
河北,2011-09-14,476,68,195,0,338
河北,2011-09-15,506,70,191,0,361
河北,2011-09-16,509,63,233,0,405
河北,2011-09-17,543,59,226,0,448
河北,2011-09-18,518,59,200,0,412
河北,2011-09-19,523,61,240,0,335
河北,2011-09-20,543,66,243,0,369
河北,2011-09-21,595,78,257,0,381
河北,2011-09-22,591,66,248,0,338
河北,2011-09-23,555,68,231,0,336
河北,2011-09-24,554,68,240,0,332
河北,2011-09-25,558,59,209,0,327
河北,2011-09-26,527,61,226,0,355
河北,2011-09-27,599,59,216,0,423
河北,2011-09-28,482,70,208,0,426
河北,2011-09-29,558,61,251,0,375
河北,2011-09-30,620,66,233,0,416
河北,2011-10-01,462,63,234,0,402
河北,2011-10-02,453,66,220,0,326
河北,2011-10-03,456,63,213,0,385
河北,2011-10-04,499,0,219,0,349
河北,2011-10-05,476,72,209,0,369
河北,2011-10-06,485,64,205,0,295
河北,2011-10-07,527,64,219,0,324
河北,2011-10-08,509,63,170,0,357
河北,2011-10-09,571,74,202,0,420
河北,2011-10-10,541,74,202,0,380
河北,2011-10-11,506,63,209,0,400
河北,2011-10-12,551,64,205,0,388
河北,2011-10-13,541,61,202,0,481
河北,2011-10-14,541,66,209,0,414
河北,2011-10-15,495,64,213,0,388
河北,2011-10-16,487,57,207,0,364
河北,2011-10-17,585,64,200,0,360
河北,2011-10-18,560,74,212,0,347
河北,2011-10-19,597,76,202,0,385
河北,2011-10-20,558,72,188,0,354
河北,2011-10-21,558,68,198,0,377
河北,2011-10-22,530,64,219,0,417
河北,2011-10-23,555,70,188,0,419
河北,2011-10-24,554,76,201,0,343
河北,2011-10-25,521,64,236,0,336
河北,2011-10-26,529,78,197,0,399
河北,2011-10-27,549,70,197,0,316
河北,2011-10-28,648,63,193,0,336
河北,2011-10-29,558,68,197,0,389
河北,2011-10-30,627,70,213,0,383
河北,2011-10-31,627,70,211,0,361
河北,2011-11-01,630,74,231,0,367
河北,2011-11-02,653,72,212,0,332
河北,2011-11-03,614,63,218,0,380
河北,2011-11-04,651,66,242,0,389
河北,2011-11-05,623,72,288,0,492
河北,2011-11-06,541,66,193,0,360
河北,2011-11-07,613,70,212,0,395
河北,2011-11-08,599,72,194,0,443
河北,2011-11-09,551,70,209,0,409
河北,2011-11-10,628,66,213,0,357
河北,2011-11-11,712,76,239,0,357
河北,2011-11-12,547,64,211,0,431
河北,2011-11-13,555,64,234,0,315
河北,2011-11-14,564,68,190,0,349
河北,2011-11-15,569,76,218,0,310
河北,2011-11-16,572,63,228,0,397
河北,2011-11-17,627,63,234,0,468
河北,2011-11-18,578,61,233,0,430
河北,2011-11-19,575,72,220,0,433
河北,2011-11-20,478,64,220,0,428
河北,2011-11-21,572,70,218,0,318
河北,2011-11-22,552,59,188,0,383
河北,2011-11-23,533,63,201,0,346
河北,2011-11-24,558,68,186,0,377
河北,2011-11-25,530,61,201,0,352
河北,2011-11-26,549,72,222,0,400
河北,2011-11-27,594,68,236,0,344
河北,2011-11-28,501,64,188,0,391
河北,2011-11-29,608,59,207,0,352
河北,2011-11-30,620,63,213,0,409
河北,2011-12-01,665,74,212,0,399
河北,2011-12-02,594,59,212,0,412
河北,2011-12-03,484,66,257,0,364
河北,2011-12-04,611,64,242,0,406
河北,2011-12-05,628,63,253,0,389
河北,2011-12-06,532,74,219,0,361
河北,2011-12-07,578,76,240,0,381
河北,2011-12-08,574,61,240,0,391
河北,2011-12-09,524,66,240,0,364
河北,2011-12-10,535,59,201,0,344
河北,2011-12-11,527,64,225,0,316
河北,2011-12-12,527,64,225,0,316
河北,2011-12-13,485,63,216,0,305
河北,2011-12-14,442,63,194,0,347
河北,2011-12-15,471,70,211,0,371
河北,2011-12-16,502,66,191,0,296
河北,2011-12-17,464,66,237,0,330
河北,2011-12-18,454,66,243,0,346
河北,2011-12-19,516,0,248,0,312
河北,2011-12-20,453,61,213,0,295
河北,2011-12-21,504,61,222,0,341
河北,2011-12-22,454,68,253,0,324
河北,2011-12-23,521,70,257,0,409
河北,2011-12-24,457,63,228,0,347
河北,2011-12-25,468,63,211,0,315
河北,2011-12-26,459,63,250,0,343
河北,2011-12-27,445,66,247,0,319
河北,2011-12-28,462,63,216,0,369
河北,2011-12-29,464,74,213,0,361
河北,2011-12-30,523,70,254,0,329
河北,2011-12-31,498,64,247,0,377
河北,2012-01-01,506,63,259,0,406
河北,2012-01-02,512,66,240,0,406
河北,2012-01-03,445,72,216,0,388
河北,2012-01-04,580,59,268,0,341
河北,2012-01-05,510,63,229,0,409
河北,2012-01-06,476,63,248,0,405
河北,2012-01-07,467,64,229,0,409
河北,2012-01-08,527,63,211,0,411
河北,2012-01-09,453,64,251,0,388
河北,2012-01-10,487,63,231,0,383
河北,2012-01-11,507,61,228,0,372
河北,2012-01-12,465,64,226,0,360
河北,2012-01-13,485,68,219,0,344
河北,2012-01-14,430,59,215,0,340
河北,2012-01-15,461,61,250,0,375
河北,2012-01-16,506,59,237,0,386
河北,2012-01-17,473,61,264,0,405
河北,2012-01-18,498,66,236,0,400
河北,2012-01-19,459,61,216,0,399
河北,2012-01-20,473,64,215,0,355
河北,2012-01-21,417,61,229,0,354
河北,2012-01-22,371,59,194,0,274
河北,2012-01-23,388,0,225,0,309
河北,2012-01-24,344,57,198,0,352
河北,2012-01-25,323,57,177,0,369
河北,2012-01-26,310,0,190,0,310
河北,2012-01-27,361,59,248,0,343
河北,2012-01-28,363,64,190,0,363
河北,2012-01-29,459,59,220,0,388
河北,2012-01-30,436,64,242,0,323
河北,2012-01-31,459,76,239,0,400
河北,2012-02-01,470,59,215,0,451
河北,2012-02-02,490,61,264,0,400
河北,2012-02-03,428,61,248,0,367
河北,2012-02-04,482,63,240,0,412
河北,2012-02-05,487,66,248,0,369
河北,2012-02-06,454,70,243,0,371
河北,2012-02-07,471,59,257,0,361
河北,2012-02-08,476,70,254,0,347
河北,2012-02-09,530,63,234,0,369
河北,2012-02-10,563,66,240,0,338
河北,2012-02-11,445,59,242,0,386
河北,2012-02-12,519,64,243,0,358
河北,2012-02-13,496,66,209,0,366
河北,2012-02-14,504,72,193,0,375
河北,2012-02-15,524,63,215,0,408
河北,2012-02-16,478,72,231,0,350
河北,2012-02-17,490,68,226,0,374
河北,2012-02-18,490,59,218,0,425
河北,2012-02-19,515,64,234,0,381
河北,2012-02-20,464,68,212,0,374
河北,2012-02-21,554,68,234,0,392
河北,2012-02-22,488,72,220,0,423
河北,2012-02-23,487,64,239,0,403
河北,2012-02-24,481,63,236,0,464
河北,2012-02-25,465,70,208,0,457
河北,2012-02-26,434,61,236,0,433
河北,2012-02-27,475,66,222,0,383
河北,2012-02-28,510,66,205,0,378
河北,2012-02-29,527,72,226,0,395
河北,2012-03-01,592,68,282,0,439
河北,2012-03-02,551,76,260,0,423
河北,2012-03-03,502,64,226,0,451
河北,2012-03-04,434,61,236,0,433
河北,2012-03-05,530,76,216,0,408
河北,2012-03-06,569,68,226,0,372
河北,2012-03-07,507,68,220,0,392
河北,2012-03-08,566,74,216,0,372
河北,2012-03-09,554,64,237,0,473
河北,2012-03-10,496,63,260,0,462
河北,2012-03-11,495,63,264,0,433
河北,2012-03-12,551,59,228,0,383
河北,2012-03-13,473,74,273,0,367
河北,2012-03-14,555,66,257,0,412
河北,2012-03-15,527,74,228,0,417
河北,2012-03-16,572,64,248,0,423
河北,2012-03-17,496,63,260,0,462
河北,2012-03-18,495,63,264,0,433
河北,2012-03-19,502,70,268,0,451
河北,2012-03-20,564,68,242,0,402
河北,2012-03-21,496,68,228,0,388
河北,2012-03-22,475,68,262,0,462
河北,2012-03-23,506,72,267,0,425
河北,2012-03-24,414,64,237,0,464
河北,2012-03-25,448,63,204,0,394
河北,2012-03-26,475,66,223,0,330
河北,2012-03-27,425,61,229,0,366
河北,2012-03-28,431,68,222,0,341
河北,2012-03-29,475,68,262,0,462
河北,2012-03-30,513,70,240,0,403
河北,2012-03-31,512,74,204,0,420
河北,2012-04-01,524,66,243,0,392
河北,2012-04-02,493,59,257,0,468
河北,2012-04-03,586,63,253,0,430
河北,2012-04-04,571,63,245,0,470
河北,2012-04-05,462,59,223,0,400
河北,2012-04-06,442,76,223,0,395
河北,2012-04-07,445,78,204,0,422
河北,2012-04-08,478,61,248,0,383
河北,2012-04-09,470,74,212,0,367
河北,2012-04-10,440,66,233,0,354
河北,2012-04-11,526,66,236,0,411
河北,2012-04-12,450,63,239,0,454
河北,2012-04-13,496,74,234,0,409
河北,2012-04-14,439,61,223,0,392
河北,2012-04-15,509,59,223,0,372
河北,2012-04-16,481,76,250,0,350
河北,2012-04-17,459,63,216,0,350
河北,2012-04-18,516,63,233,0,392
河北,2012-04-19,467,70,220,0,395
河北,2012-04-20,457,72,222,0,434
河北,2012-04-21,479,59,231,0,436
河北,2012-04-22,400,57,220,0,386
河北,2012-04-23,476,72,215,0,363
河北,2012-04-24,506,63,222,0,445
河北,2012-04-25,495,61,218,0,329
河北,2012-04-26,482,70,218,0,378
河北,2012-04-27,471,66,228,0,361
河北,2012-04-28,453,74,240,0,397
河北,2012-04-29,504,68,231,0,434
河北,2012-04-30,482,64,226,0,425
河北,2012-05-01,540,64,242,0,363
河北,2012-05-02,484,99,234,0,374
河北,2012-05-03,530,68,239,0,336
河北,2012-05-04,515,63,237,0,299
河北,2012-05-05,375,64,222,0,395
河北,2012-05-06,375,57,250,0,318
河北,2012-05-07,462,66,194,0,333
河北,2012-05-08,482,64,209,0,333
河北,2012-05-09,475,63,194,0,374
河北,2012-05-10,473,63,204,0,318
河北,2012-05-11,484,74,213,0,450
河北,2012-05-12,465,70,253,0,461
河北,2012-05-13,465,63,204,0,318
河北,2012-05-14,437,59,198,0,271
河北,2012-05-15,453,64,183,0,371
河北,2012-05-16,433,70,197,0,358
河北,2012-05-17,433,76,180,0,391
河北,2012-05-18,447,68,226,0,385
河北,2012-05-19,397,57,204,0,371
河北,2012-05-20,442,59,237,0,381
河北,2012-05-21,439,64,247,0,360
河北,2012-05-22,454,61,198,0,336
河北,2012-05-23,451,66,209,0,377
河北,2012-05-24,467,64,204,0,299
河北,2012-05-25,423,57,198,0,355
河北,2012-05-26,453,64,197,0,377
河北,2012-05-27,462,61,209,0,338
河北,2012-05-28,416,63,211,0,321
河北,2012-05-29,461,64,184,0,367
河北,2012-05-30,386,70,183,0,358
河北,2012-05-31,453,59,218,0,374
河北,2012-06-01,493,70,213,0,400
河北,2012-06-02,436,64,216,0,304
河北,2012-06-03,509,64,211,0,346
河北,2012-06-04,487,64,187,0,355
河北,2012-06-05,454,70,207,0,357
河北,2012-06-06,461,66,213,0,442
河北,2012-06-07,468,64,209,0,377
河北,2012-06-08,447,63,207,0,395
河北,2012-06-09,402,57,212,0,378
河北,2012-06-10,430,64,233,0,372
河北,2012-06-11,499,61,228,0,360
河北,2012-06-12,442,70,216,0,406
河北,2012-06-13,433,63,205,0,403
河北,2012-06-14,430,63,201,0,360
河北,2012-06-15,443,66,234,0,377
河北,2012-06-16,423,66,229,0,343
河北,2012-06-17,397,68,213,0,349
河北,2012-06-18,433,70,231,0,363
河北,2012-06-19,428,59,200,0,354
河北,2012-06-20,513,68,207,0,385
河北,2012-06-21,475,68,213,0,394
河北,2012-06-22,443,61,215,0,399
河北,2012-06-23,423,57,234,0,386
河北,2012-06-24,451,63,240,0,417
河北,2012-06-25,507,64,236,0,354
河北,2012-06-26,462,64,226,0,319
河北,2012-06-27,516,70,248,0,332
河北,2012-06-28,479,66,236,0,422
河北,2012-06-29,529,66,260,0,484
河北,2012-06-30,473,59,213,0,352
河北,2012-07-01,482,61,218,0,372
河北,2012-07-02,485,63,228,0,361
河北,2012-07-03,609,66,253,0,352
河北,2012-07-04,481,66,222,0,319
河北,2012-07-05,475,57,218,0,375
河北,2012-07-06,481,59,237,0,395
河北,2012-07-07,419,61,228,0,445
河北,2012-07-08,496,61,265,0,454
河北,2012-07-09,519,74,216,0,485
河北,2012-07-10,496,63,236,0,464
河北,2012-07-11,450,64,226,0,462
河北,2012-07-12,468,64,228,0,478
河北,2012-07-13,451,66,202,0,430
河北,2012-07-14,414,66,198,0,414
河北,2012-07-15,456,57,228,0,442
河北,2012-07-16,465,68,225,0,437
河北,2012-07-17,423,68,216,0,443
河北,2012-07-18,450,64,234,0,476
河北,2012-07-19,437,63,228,0,426
河北,2012-07-20,447,63,186,0,459
河北,2012-07-21,456,64,234,0,457
河北,2012-07-22,420,61,239,0,462
河北,2012-07-23,443,59,233,0,399
河北,2012-07-24,487,59,239,0,445
河北,2012-07-25,481,61,219,0,436
河北,2012-07-26,484,61,239,0,475
河北,2012-07-27,471,64,234,0,490
河北,2012-07-28,392,63,216,0,431
河北,2012-07-29,358,57,223,0,442
河北,2012-07-30,445,63,207,0,442
河北,2012-07-31,465,64,264,0,597
河北,2012-08-01,470,57,226,0,468
河北,2012-08-02,447,57,239,0,406
河北,2012-08-03,490,63,245,0,394
河北,2012-08-04,492,61,231,0,419
河北,2012-08-05,409,63,202,0,417
河北,2012-08-06,506,68,242,0,416
河北,2012-08-07,425,63,250,0,412
河北,2012-08-08,442,63,208,0,394
河北,2012-08-09,417,63,237,0,448
河北,2012-08-10,426,57,200,0,372
河北,2012-08-11,425,64,193,0,461
河北,2012-08-12,414,59,226,0,422
河北,2012-08-13,423,61,260,0,433
河北,2012-08-14,510,64,243,0,479
河北,2012-08-15,502,68,273,0,402
河北,2012-08-16,571,63,260,0,403
河北,2012-08-17,461,59,247,0,399
河北,2012-08-18,389,68,220,0,412
河北,2012-08-19,405,63,222,0,414
河北,2012-08-20,451,63,225,0,367
河北,2012-08-21,388,64,193,0,352
河北,2012-08-22,385,64,176,0,354
河北,2012-08-23,392,59,208,0,354
河北,2012-08-24,361,63,202,0,369
河北,2012-08-25,346,64,190,0,361
河北,2012-08-26,354,63,208,0,309
河北,2012-08-27,388,64,200,0,478
河北,2012-08-28,462,66,222,0,374
河北,2012-08-29,383,64,183,0,399
河北,2012-08-30,327,68,191,0,369
河北,2012-08-31,405,66,209,0,408
河北,2012-09-01,430,63,191,0,386
河北,2012-09-02,361,59,187,0,392
河北,2012-09-03,509,59,191,0,361
河北,2012-09-04,406,64,198,0,361
河北,2012-09-05,434,57,198,0,412
河北,2012-09-06,383,64,180,0,367
河北,2012-09-07,361,63,184,0,406
河北,2012-09-08,340,57,187,0,371
河北,2012-09-09,333,57,175,0,329
河北,2012-09-10,377,61,190,0,329
河北,2012-09-11,440,61,202,0,405
河北,2012-09-12,315,63,176,0,333
河北,2012-09-13,364,68,150,0,305
河北,2012-09-14,456,57,183,0,313
河北,2012-09-15,484,63,176,0,391
河北,2012-09-16,535,0,186,0,321
河北,2012-09-17,416,57,175,0,323
河北,2012-09-18,388,64,175,0,323
河北,2012-09-19,381,61,191,0,336
河北,2012-09-20,335,0,183,0,357
河北,2012-09-21,310,63,175,0,385
河北,2012-09-22,349,57,180,0,336
河北,2012-09-23,327,61,173,0,313
河北,2012-09-24,329,68,179,0,296
河北,2012-09-25,313,66,168,0,318
河北,2012-09-26,358,59,176,0,307
河北,2012-09-27,287,68,177,0,298
河北,2012-09-28,304,59,182,0,312
河北,2012-09-29,380,59,202,0,341
河北,2012-09-30,340,59,236,0,430
河北,2012-10-01,284,59,223,0,386
河北,2012-10-02,336,61,204,0,436
河北,2012-10-03,340,61,193,0,423
河北,2012-10-04,336,66,195,0,436
河北,2012-10-05,336,61,187,0,414
河北,2012-10-06,360,63,211,0,377
河北,2012-10-07,312,63,179,0,423
河北,2012-10-08,380,59,175,0,388
河北,2012-10-09,341,63,168,0,422
河北,2012-10-10,354,57,170,0,426
河北,2012-10-11,305,57,169,0,408
河北,2012-10-12,329,66,169,0,367
河北,2012-10-13,304,63,169,0,465
河北,2012-10-14,302,59,202,0,411
河北,2012-10-15,408,57,207,0,372
河北,2012-10-16,378,0,186,0,430
河北,2012-10-17,318,61,146,0,349
河北,2012-10-18,361,61,191,0,363
河北,2012-10-19,298,61,175,0,399
河北,2012-10-20,332,61,180,0,397
河北,2012-10-21,335,66,211,0,434
河北,2012-10-22,298,72,150,0,399
河北,2012-10-23,347,70,187,0,318
河北,2012-10-24,326,0,155,0,343
河北,2012-10-25,355,59,195,0,357
河北,2012-10-26,321,61,159,0,454
河北,2012-10-27,352,63,212,0,440
河北,2012-10-28,360,61,190,0,422
河北,2012-10-29,333,59,146,0,403
河北,2012-10-30,310,64,194,0,395
河北,2012-10-31,343,70,175,0,369
河北,2012-11-01,287,66,180,0,352
河北,2012-11-02,380,63,191,0,367
河北,2012-11-03,394,59,191,0,482
河北,2012-11-04,327,66,191,0,417
河北,2012-11-05,332,61,165,0,333
河北,2012-11-06,291,59,150,0,346
河北,2012-11-07,309,63,133,0,352
河北,2012-11-08,344,63,165,0,395
河北,2012-11-09,295,64,197,0,402
河北,2012-11-10,361,64,200,0,479
河北,2012-11-11,526,61,222,0,395
河北,2012-11-12,281,59,133,0,330
河北,2012-11-13,295,59,144,0,336
河北,2012-11-14,341,61,175,0,332
河北,2012-11-15,282,61,172,0,367
河北,2012-11-16,332,59,193,0,434
河北,2012-11-17,343,59,170,0,406
河北,2012-11-18,304,59,172,0,386
河北,2012-11-19,305,59,175,0,310
河北,2012-11-20,323,59,159,0,340
河北,2012-11-21,267,59,144,0,326
河北,2012-11-22,323,61,159,0,355
河北,2012-11-23,347,61,166,0,386
河北,2012-11-24,281,59,148,0,389
河北,2012-11-25,264,64,163,0,347
河北,2012-11-26,326,64,142,0,296
河北,2012-11-27,302,72,139,0,318
河北,2012-11-28,319,61,159,0,318
