area,time,互联网保险,众筹,P2P,网贷
河北,2015-03-29,57,291,774,138
河北,2015-03-30,0,338,812,161
河北,2015-03-31,118,375,1040,155
河北,2015-04-01,0,363,945,179
河北,2015-04-02,0,338,998,166
河北,2015-04-03,57,361,881,164
河北,2015-04-04,0,278,948,142
河北,2015-04-05,0,259,867,147
河北,2015-04-06,0,288,815,153
河北,2015-04-07,0,363,1009,166
河北,2015-04-08,60,346,954,136
河北,2015-04-09,57,328,888,152
河北,2015-04-10,0,345,1040,168
河北,2015-04-11,0,313,885,186
河北,2015-04-12,60,276,840,150
河北,2015-04-13,123,367,920,155
河北,2015-04-14,59,592,857,162
河北,2015-04-15,57,393,1024,151
河北,2015-04-16,0,393,981,160
河北,2015-04-17,0,534,823,163
河北,2015-04-18,57,397,931,159
河北,2015-04-19,0,338,899,181
河北,2015-04-20,122,367,872,162
河北,2015-04-21,57,353,785,164
河北,2015-04-22,57,380,919,175
河北,2015-04-23,0,387,913,162
河北,2015-04-24,61,394,785,183
河北,2015-04-25,0,325,818,166
河北,2015-04-26,65,314,799,151
河北,2015-04-27,122,375,807,141
河北,2015-04-28,118,313,863,181
河北,2015-04-29,133,302,829,163
河北,2015-04-30,131,307,831,165
河北,2015-05-01,118,312,834,162
河北,2015-05-02,0,304,768,165
河北,2015-05-03,0,322,725,157
河北,2015-05-04,57,336,803,190
河北,2015-05-05,127,334,868,176
河北,2015-05-06,0,421,845,166
河北,2015-05-07,0,420,798,174
河北,2015-05-08,59,432,846,171
河北,2015-05-09,57,364,842,176
河北,2015-05-10,60,348,832,155
河北,2015-05-11,57,375,938,203
河北,2015-05-12,57,363,887,172
河北,2015-05-13,61,401,957,161
河北,2015-05-14,57,385,1006,183
河北,2015-05-15,60,447,938,181
河北,2015-05-16,116,408,871,164
河北,2015-05-17,61,377,852,172
河北,2015-05-18,57,400,1047,188
河北,2015-05-19,114,425,1014,179
河北,2015-05-20,57,421,967,187
河北,2015-05-21,116,399,927,168
河北,2015-05-22,117,372,902,183
河北,2015-05-23,60,392,819,151
河北,2015-05-24,60,364,823,100
河北,2015-05-25,114,344,826,161
河北,2015-05-26,57,453,842,168
河北,2015-05-27,57,360,902,173
河北,2015-05-28,118,393,810,203
河北,2015-05-29,0,372,895,172
河北,2015-05-30,70,359,704,191
河北,2015-05-31,57,347,702,105
河北,2015-06-01,57,373,677,188
河北,2015-06-02,57,457,749,182
河北,2015-06-03,114,369,780,183
河北,2015-06-04,0,454,822,180
河北,2015-06-05,0,371,874,149
河北,2015-06-06,61,384,791,184
河北,2015-06-07,57,351,689,166
河北,2015-06-08,0,414,817,157
河北,2015-06-09,0,431,868,163
河北,2015-06-10,60,397,880,157
河北,2015-06-11,57,369,854,192
河北,2015-06-12,57,373,805,164
河北,2015-06-13,114,419,807,143
河北,2015-06-14,0,366,787,155
河北,2015-06-15,0,472,1204,166
河北,2015-06-16,116,873,1217,168
河北,2015-06-17,57,877,1016,158
河北,2015-06-18,0,501,885,165
河北,2015-06-19,57,428,804,183
河北,2015-06-20,57,324,879,157
河北,2015-06-21,0,413,814,159
河北,2015-06-22,0,450,751,145
河北,2015-06-23,0,460,896,155
河北,2015-06-24,57,479,900,152
河北,2015-06-25,0,427,875,145
河北,2015-06-26,57,399,830,152
河北,2015-06-27,116,370,779,140
河北,2015-06-28,57,343,794,152
河北,2015-06-29,57,410,1066,171
河北,2015-06-30,0,473,827,170
河北,2015-07-01,59,438,993,167
河北,2015-07-02,57,451,910,162
河北,2015-07-03,118,460,925,92
河北,2015-07-04,57,424,855,164
河北,2015-07-05,57,371,714,151
河北,2015-07-06,118,436,903,156
河北,2015-07-07,0,456,812,157
河北,2015-07-08,57,425,818,173
河北,2015-07-09,114,475,962,153
河北,2015-07-10,57,465,1026,169
河北,2015-07-11,117,481,848,143
河北,2015-07-12,61,435,832,167
河北,2015-07-13,57,490,908,175
河北,2015-07-14,114,534,932,149
河北,2015-07-15,60,489,1124,182
河北,2015-07-16,57,499,1143,182
河北,2015-07-17,57,442,1020,188
河北,2015-07-18,57,419,976,166
河北,2015-07-19,114,405,1012,194
河北,2015-07-20,149,494,1117,172
河北,2015-07-21,117,509,992,192
河北,2015-07-22,114,499,999,179
河北,2015-07-23,0,510,989,181
河北,2015-07-24,57,428,999,144
河北,2015-07-25,61,461,893,145
河北,2015-07-26,140,469,776,136
河北,2015-07-27,161,471,864,173
河北,2015-07-28,138,503,927,187
河北,2015-07-29,119,470,919,223
河北,2015-07-30,118,445,858,202
河北,2015-07-31,116,519,909,176
河北,2015-08-01,114,471,840,162
河北,2015-08-02,0,380,754,182
河北,2015-08-03,57,475,971,175
河北,2015-08-04,57,499,898,164
河北,2015-08-05,116,478,1005,154
河北,2015-08-06,114,520,1069,158
河北,2015-08-07,57,516,1111,179
河北,2015-08-08,0,418,857,147
河北,2015-08-09,114,438,867,137
河北,2015-08-10,59,535,901,163
河北,2015-08-11,0,474,956,173
河北,2015-08-12,117,485,879,187
河北,2015-08-13,114,440,846,151
河北,2015-08-14,57,417,1005,173
河北,2015-08-15,57,427,748,181
河北,2015-08-16,118,435,811,190
河北,2015-08-17,57,460,845,191
河北,2015-08-18,0,437,898,200
河北,2015-08-19,57,392,790,183
河北,2015-08-20,59,352,773,179
河北,2015-08-21,0,398,725,172
河北,2015-08-22,0,378,778,170
河北,2015-08-23,61,370,705,149
河北,2015-08-24,57,353,702,166
河北,2015-08-25,57,364,777,216
河北,2015-08-26,57,366,748,204
河北,2015-08-27,114,371,866,182
河北,2015-08-28,61,381,748,200
河北,2015-08-29,0,379,698,201
河北,2015-08-30,0,396,712,201
河北,2015-08-31,0,417,724,183
河北,2015-09-01,0,395,822,153
河北,2015-09-02,57,343,770,182
河北,2015-09-03,57,279,607,161
河北,2015-09-04,57,300,769,149
河北,2015-09-05,57,372,678,170
河北,2015-09-06,114,421,693,170
河北,2015-09-07,57,428,705,203
河北,2015-09-08,57,380,786,185
河北,2015-09-09,57,420,953,182
河北,2015-09-10,0,369,867,186
河北,2015-09-11,0,372,684,194
河北,2015-09-12,0,358,588,159
河北,2015-09-13,57,291,577,153
河北,2015-09-14,0,351,700,164
河北,2015-09-15,57,356,713,177
河北,2015-09-16,0,374,903,198
河北,2015-09-17,0,378,908,172
河北,2015-09-18,57,341,741,198
河北,2015-09-19,60,345,729,159
河北,2015-09-20,57,308,641,156
河北,2015-09-21,0,331,706,172
河北,2015-09-22,57,358,777,168
河北,2015-09-23,0,406,812,151
河北,2015-09-24,61,337,719,149
河北,2015-09-25,114,390,720,145
河北,2015-09-26,0,368,638,146
河北,2015-09-27,0,330,572,150
河北,2015-09-28,60,353,714,153
河北,2015-09-29,59,357,762,173
河北,2015-09-30,0,310,703,168
河北,2015-10-01,57,296,631,162
河北,2015-10-02,0,279,570,168
河北,2015-10-03,57,279,563,143
河北,2015-10-04,0,281,581,170
河北,2015-10-05,57,299,611,166
河北,2015-10-06,0,313,640,148
河北,2015-10-07,0,345,648,178
河北,2015-10-08,64,377,641,145
河北,2015-10-09,57,389,703,169
河北,2015-10-10,61,368,693,181
河北,2015-10-11,0,322,708,159
河北,2015-10-12,57,350,843,166
河北,2015-10-13,131,394,917,171
河北,2015-10-14,59,397,825,168
河北,2015-10-15,57,456,820,181
河北,2015-10-16,114,367,713,153
河北,2015-10-17,0,378,563,149
河北,2015-10-18,0,371,622,163
河北,2015-10-19,60,449,737,161
河北,2015-10-20,0,530,740,161
河北,2015-10-21,61,443,668,151
河北,2015-10-22,0,453,709,153
河北,2015-10-23,57,436,756,170
河北,2015-10-24,57,545,704,179
河北,2015-10-25,0,412,602,160
河北,2015-10-26,57,538,658,161
河北,2015-10-27,57,523,638,160
河北,2015-10-28,57,446,592,184
河北,2015-10-29,0,376,623,162
河北,2015-10-30,114,444,603,173
河北,2015-10-31,0,355,583,174
河北,2015-11-01,57,441,541,157
河北,2015-11-02,57,396,687,190
河北,2015-11-03,0,404,738,168
河北,2015-11-04,57,457,752,176
河北,2015-11-05,114,448,726,190
河北,2015-11-06,57,444,721,131
河北,2015-11-07,0,436,665,178
河北,2015-11-08,0,472,568,202
河北,2015-11-09,57,503,726,158
河北,2015-11-10,0,374,661,157
河北,2015-11-11,120,450,562,186
河北,2015-11-12,130,419,671,296
河北,2015-11-13,57,456,705,219
河北,2015-11-14,57,421,684,198
河北,2015-11-15,0,364,713,161
河北,2015-11-16,123,498,684,164
河北,2015-11-17,118,420,728,179
河北,2015-11-18,0,445,756,178
河北,2015-11-19,57,436,728,171
河北,2015-11-20,59,477,798,199
河北,2015-11-21,66,399,714,170
河北,2015-11-22,57,383,764,188
河北,2015-11-23,120,500,693,203
河北,2015-11-24,57,439,709,168
河北,2015-11-25,57,443,790,175
河北,2015-11-26,57,474,779,181
河北,2015-11-27,114,467,716,168
河北,2015-11-28,57,394,631,193
河北,2015-11-29,57,472,678,187
河北,2015-11-30,0,400,790,151
河北,2015-12-01,57,561,818,205
河北,2015-12-02,57,464,750,185
河北,2015-12-03,0,364,850,192
河北,2015-12-04,57,356,842,172
河北,2015-12-05,0,402,626,188
河北,2015-12-06,57,413,626,162
河北,2015-12-07,57,370,766,168
河北,2015-12-08,57,444,899,202
河北,2015-12-09,57,439,1013,203
河北,2015-12-10,0,349,942,196
河北,2015-12-11,0,468,855,179
河北,2015-12-12,57,421,813,177
河北,2015-12-13,57,401,774,184
河北,2015-12-14,0,355,795,203
河北,2015-12-15,0,403,980,175
河北,2015-12-16,118,389,923,186
河北,2015-12-17,0,399,872,202
河北,2015-12-18,57,429,838,164
河北,2015-12-19,57,471,916,172
河北,2015-12-20,121,428,893,173
河北,2015-12-21,59,429,850,161
河北,2015-12-22,0,432,879,171
河北,2015-12-23,57,454,903,158
河北,2015-12-24,60,393,719,201
河北,2015-12-25,0,383,645,169
河北,2015-12-26,57,385,658,156
河北,2015-12-27,0,388,681,166
河北,2015-12-28,0,404,891,195
河北,2015-12-29,57,460,1059,170
河北,2015-12-30,57,499,1019,178
河北,2015-12-31,59,392,777,191
河北,2016-01-01,66,347,649,165
河北,2016-01-02,57,413,702,168
河北,2016-01-03,59,408,779,203
河北,2016-01-04,57,421,707,169
河北,2016-01-05,0,469,669,191
河北,2016-01-06,57,400,731,175
河北,2016-01-07,120,400,705,163
河北,2016-01-08,59,403,642,181
河北,2016-01-09,0,392,641,166
河北,2016-01-10,0,343,656,164
河北,2016-01-11,0,355,734,171
河北,2016-01-12,57,381,682,153
河北,2016-01-13,57,408,670,155
河北,2016-01-14,0,432,683,172
河北,2016-01-15,116,429,697,177
河北,2016-01-16,57,348,584,168
河北,2016-01-17,0,348,834,155
河北,2016-01-18,0,442,668,156
河北,2016-01-19,0,392,564,166
河北,2016-01-20,57,318,555,149
河北,2016-01-21,57,351,589,172
河北,2016-01-22,0,380,575,176
河北,2016-01-23,0,346,514,176
河北,2016-01-24,57,317,532,157
河北,2016-01-25,0,315,557,162
河北,2016-01-26,0,351,632,172
河北,2016-01-27,59,360,518,158
河北,2016-01-28,0,365,868,163
河北,2016-01-29,0,457,761,151
河北,2016-01-30,57,332,569,163
河北,2016-01-31,0,363,549,159
河北,2016-02-01,0,403,756,167
河北,2016-02-02,0,438,570,149
河北,2016-02-03,59,337,598,157
河北,2016-02-04,0,246,821,163
河北,2016-02-05,57,258,918,151
河北,2016-02-06,0,229,665,190
河北,2016-02-07,0,459,416,66
河北,2016-02-08,0,369,432,123
河北,2016-02-09,0,335,567,131
河北,2016-02-10,59,442,474,137
河北,2016-02-11,57,423,572,133
河北,2016-02-12,0,422,549,105
河北,2016-02-13,0,397,490,156
河北,2016-02-14,57,335,468,162
河北,2016-02-15,0,355,553,138
河北,2016-02-16,57,430,628,152
河北,2016-02-17,59,520,614,172
河北,2016-02-18,57,378,748,82
河北,2016-02-19,0,426,813,148
河北,2016-02-20,57,371,599,133
河北,2016-02-21,0,333,662,142
河北,2016-02-22,57,290,716,160
河北,2016-02-23,0,327,782,159
河北,2016-02-24,0,337,799,161
河北,2016-02-25,0,357,784,163
河北,2016-02-26,57,376,690,159
河北,2016-02-27,57,332,623,148
河北,2016-02-28,61,293,584,157
河北,2016-02-29,59,297,639,146
河北,2016-03-01,0,363,721,149
河北,2016-03-02,61,366,773,145
河北,2016-03-03,0,410,714,162
河北,2016-03-04,0,399,684,141
河北,2016-03-05,0,343,696,172
河北,2016-03-06,0,436,625,159
河北,2016-03-07,0,375,673,138
河北,2016-03-08,59,340,695,147
河北,2016-03-09,0,350,637,145
河北,2016-03-10,59,434,662,153
河北,2016-03-11,57,416,598,154
河北,2016-03-12,57,330,900,169
河北,2016-03-13,0,384,828,144
河北,2016-03-14,0,341,728,144
河北,2016-03-15,0,359,798,154
河北,2016-03-16,0,330,654,148
河北,2016-03-17,0,347,649,156
河北,2016-03-18,116,381,619,156
河北,2016-03-19,0,314,633,192
河北,2016-03-20,0,345,490,157
河北,2016-03-21,114,392,546,187
河北,2016-03-22,57,400,687,168
河北,2016-03-23,57,418,613,151
河北,2016-03-24,57,376,639,177
河北,2016-03-25,121,395,637,145
河北,2016-03-26,118,320,1063,158
河北,2016-03-27,114,316,635,160
河北,2016-03-28,114,328,668,168
河北,2016-03-29,114,369,584,159
河北,2016-03-30,57,351,535,172
河北,2016-03-31,57,389,620,181
河北,2016-04-01,57,376,545,161
河北,2016-04-02,57,305,591,157
河北,2016-04-03,59,332,519,100
河北,2016-04-04,57,355,483,177
河北,2016-04-05,119,414,530,174
河北,2016-04-06,118,414,658,188
河北,2016-04-07,120,325,724,166
河北,2016-04-08,116,362,930,177
河北,2016-04-09,0,335,720,170
河北,2016-04-10,57,301,691,146
河北,2016-04-11,61,374,696,155
河北,2016-04-12,57,311,756,160
河北,2016-04-13,61,379,729,149
河北,2016-04-14,57,313,667,171
河北,2016-04-15,63,318,557,170
河北,2016-04-16,0,280,531,150
河北,2016-04-17,114,249,450,140
河北,2016-04-18,59,328,569,165
河北,2016-04-19,118,355,531,174
河北,2016-04-20,0,313,647,167
河北,2016-04-21,121,280,598,153
河北,2016-04-22,57,310,705,163
河北,2016-04-23,0,458,690,179
河北,2016-04-24,57,548,687,192
河北,2016-04-25,123,480,872,163
河北,2016-04-26,120,421,771,172
河北,2016-04-27,120,439,851,153
河北,2016-04-28,122,370,755,166
河北,2016-04-29,59,326,609,221
河北,2016-04-30,0,304,582,173
河北,2016-05-01,0,273,560,153
河北,2016-05-02,59,288,560,146
河北,2016-05-03,57,343,628,158
河北,2016-05-04,64,343,662,166
河北,2016-05-05,63,356,717,160
河北,2016-05-06,114,379,582,154
河北,2016-05-07,57,290,553,157
河北,2016-05-08,0,303,676,166
河北,2016-05-09,0,285,701,156
河北,2016-05-10,0,324,682,161
河北,2016-05-11,118,323,602,159
河北,2016-05-12,61,326,624,155
河北,2016-05-13,0,335,653,170
河北,2016-05-14,61,314,696,109
河北,2016-05-15,0,275,602,157
河北,2016-05-16,0,335,682,163
河北,2016-05-17,57,340,669,165
河北,2016-05-18,0,324,603,155
河北,2016-05-19,64,328,704,167
河北,2016-05-20,116,308,666,146
河北,2016-05-21,57,297,631,161
河北,2016-05-22,121,297,566,163
河北,2016-05-23,57,349,634,144
河北,2016-05-24,114,352,696,182
河北,2016-05-25,116,352,607,174
河北,2016-05-26,61,377,621,160
河北,2016-05-27,123,294,588,171
河北,2016-05-28,0,290,538,164
河北,2016-05-29,117,274,609,174
河北,2016-05-30,118,350,559,157
河北,2016-05-31,59,339,595,168
河北,2016-06-01,63,331,552,163
河北,2016-06-02,57,345,556,158
河北,2016-06-03,57,303,542,157
河北,2016-06-04,57,292,513,153
河北,2016-06-05,57,295,548,161
河北,2016-06-06,117,318,555,177
河北,2016-06-07,59,311,554,162
河北,2016-06-08,59,316,496,183
河北,2016-06-09,0,277,448,176
河北,2016-06-10,0,238,463,162
河北,2016-06-11,0,238,489,138
河北,2016-06-12,0,359,575,160
河北,2016-06-13,114,349,567,175
河北,2016-06-14,63,307,634,190
河北,2016-06-15,57,300,577,182
河北,2016-06-16,0,323,532,181
河北,2016-06-17,0,317,447,170
河北,2016-06-18,0,263,467,183
河北,2016-06-19,59,261,445,183
河北,2016-06-20,0,286,527,174
河北,2016-06-21,57,335,593,179
河北,2016-06-22,64,282,523,159
河北,2016-06-23,120,286,678,167
河北,2016-06-24,60,297,611,168
河北,2016-06-25,59,273,480,174
河北,2016-06-26,114,272,466,166
河北,2016-06-27,0,282,584,210
河北,2016-06-28,0,306,588,177
河北,2016-06-29,64,314,581,183
河北,2016-06-30,63,295,506,184
河北,2016-07-01,0,294,424,155
河北,2016-07-02,57,286,462,183
河北,2016-07-03,0,270,431,166
河北,2016-07-04,0,284,486,189
河北,2016-07-05,0,299,570,174
河北,2016-07-06,114,271,557,185
河北,2016-07-07,57,286,539,180
河北,2016-07-08,0,274,451,174
河北,2016-07-09,57,265,427,169
河北,2016-07-10,57,273,439,113
河北,2016-07-11,57,277,506,186
河北,2016-07-12,0,277,485,172
河北,2016-07-13,59,300,491,173
河北,2016-07-14,60,316,538,205
河北,2016-07-15,0,292,451,172
河北,2016-07-16,57,268,466,182
河北,2016-07-17,60,257,449,187
河北,2016-07-18,0,277,468,179
河北,2016-07-19,59,273,523,205
河北,2016-07-20,59,252,445,189
河北,2016-07-21,0,237,450,200
河北,2016-07-22,0,252,447,200
河北,2016-07-23,118,238,468,164
河北,2016-07-24,114,252,388,180
河北,2016-07-25,57,251,469,176
河北,2016-07-26,57,263,484,211
河北,2016-07-27,120,256,469,199
河北,2016-07-28,0,298,468,224
河北,2016-07-29,57,309,491,186
河北,2016-07-30,114,239,458,185
河北,2016-07-31,0,241,428,159
河北,2016-08-01,57,252,492,211
河北,2016-08-02,118,280,492,195
河北,2016-08-03,114,269,536,188
河北,2016-08-04,57,278,666,203
河北,2016-08-05,57,247,714,172
河北,2016-08-06,0,261,536,168
河北,2016-08-07,114,234,481,176
河北,2016-08-08,114,296,535,194
河北,2016-08-09,57,255,465,186
河北,2016-08-10,57,265,479,206
河北,2016-08-11,57,265,550,198
河北,2016-08-12,0,254,483,189
河北,2016-08-13,0,247,503,210
河北,2016-08-14,57,236,446,183
河北,2016-08-15,57,243,521,202
河北,2016-08-16,0,249,552,201
河北,2016-08-17,57,240,500,185
河北,2016-08-18,57,293,470,200
河北,2016-08-19,57,257,480,196
河北,2016-08-20,0,222,436,172
河北,2016-08-21,0,238,438,166
河北,2016-08-22,0,244,503,198
河北,2016-08-23,0,260,502,200
河北,2016-08-24,0,261,938,238
河北,2016-08-25,57,250,949,280
河北,2016-08-26,57,240,651,228
河北,2016-08-27,0,259,564,226
河北,2016-08-28,57,245,501,207
河北,2016-08-29,0,254,539,217
河北,2016-08-30,119,273,497,212
河北,2016-08-31,118,262,538,223
河北,2016-09-01,0,268,620,223
河北,2016-09-02,0,245,484,226
河北,2016-09-03,57,246,495,224
河北,2016-09-04,0,244,459,212
河北,2016-09-05,119,251,454,218
河北,2016-09-06,0,258,528,240
河北,2016-09-07,57,273,489,240
河北,2016-09-08,121,264,478,249
河北,2016-09-09,0,260,414,217
河北,2016-09-10,57,242,406,219
河北,2016-09-11,0,240,389,212
河北,2016-09-12,63,253,415,252
河北,2016-09-13,61,240,466,233
河北,2016-09-14,114,224,424,234
河北,2016-09-15,0,222,338,190
河北,2016-09-16,0,227,386,216
河北,2016-09-17,0,227,367,164
河北,2016-09-18,114,250,431,220
河北,2016-09-19,0,243,423,235
河北,2016-09-20,116,254,420,230
河北,2016-09-21,61,241,462,224
河北,2016-09-22,0,261,413,261
河北,2016-09-23,57,253,432,248
河北,2016-09-24,57,219,404,210
河北,2016-09-25,0,209,345,215
河北,2016-09-26,57,267,469,219
河北,2016-09-27,0,266,468,223
河北,2016-09-28,0,252,453,229
河北,2016-09-29,0,243,440,238
河北,2016-09-30,0,249,452,230
河北,2016-10-01,0,213,369,194
河北,2016-10-02,57,223,443,188
河北,2016-10-03,0,235,363,208
河北,2016-10-04,0,232,390,198
河北,2016-10-05,57,211,407,201
河北,2016-10-06,119,231,356,188
河北,2016-10-07,57,235,409,224
河北,2016-10-08,57,255,431,225
河北,2016-10-09,57,282,423,228
河北,2016-10-10,57,262,399,238
河北,2016-10-11,57,260,422,219
河北,2016-10-12,57,267,425,240
河北,2016-10-13,114,248,432,240
河北,2016-10-14,114,240,406,280
河北,2016-10-15,0,234,388,257
河北,2016-10-16,0,235,360,235
河北,2016-10-17,116,230,425,254
河北,2016-10-18,57,259,411,249
河北,2016-10-19,59,239,405,235
河北,2016-10-20,57,213,412,257
河北,2016-10-21,0,214,403,228
河北,2016-10-22,0,242,381,231
河北,2016-10-23,0,232,342,224
河北,2016-10-24,0,252,359,261
河北,2016-10-25,60,247,383,251
河北,2016-10-26,116,237,390,250
河北,2016-10-27,0,218,474,295
河北,2016-10-28,57,227,355,254
河北,2016-10-29,0,211,338,227
河北,2016-10-30,57,210,321,250
河北,2016-10-31,0,223,361,265
河北,2016-11-01,0,255,358,252
河北,2016-11-02,60,227,407,281
河北,2016-11-03,57,215,366,257
河北,2016-11-04,57,228,362,281
河北,2016-11-05,57,231,370,250
河北,2016-11-06,57,230,326,266
河北,2016-11-07,0,233,437,303
河北,2016-11-08,57,126,428,193
河北,2016-11-09,0,144,416,231
河北,2016-11-10,57,217,435,292
河北,2016-11-11,0,258,381,225
河北,2016-11-12,0,238,338,238
河北,2016-11-13,114,234,407,244
河北,2016-11-14,61,254,374,241
河北,2016-11-15,59,215,388,255
河北,2016-11-16,57,253,403,245
河北,2016-11-17,57,232,358,244
河北,2016-11-18,114,222,346,249
河北,2016-11-19,0,226,403,252
河北,2016-11-20,57,199,363,216
河北,2016-11-21,133,256,379,225
河北,2016-11-22,59,237,392,261
河北,2016-11-23,118,253,393,249
河北,2016-11-24,119,242,505,232
河北,2016-11-25,117,215,480,257
河北,2016-11-26,0,204,385,245
河北,2016-11-27,57,206,330,229
河北,2016-11-28,0,220,422,302
河北,2016-11-29,59,231,400,276
河北,2016-11-30,114,251,485,281
河北,2016-12-01,57,237,468,286
河北,2016-12-02,114,236,432,270
河北,2016-12-03,57,243,426,252
河北,2016-12-04,0,198,400,234
河北,2016-12-05,0,265,456,303
河北,2016-12-06,59,233,441,289
河北,2016-12-07,0,242,449,281
河北,2016-12-08,0,246,386,285
河北,2016-12-09,114,242,383,276
河北,2016-12-10,57,220,391,236
河北,2016-12-11,0,192,347,229
河北,2016-12-12,114,263,368,244
河北,2016-12-13,0,198,415,267
河北,2016-12-14,57,257,416,262
河北,2016-12-15,57,233,427,283
河北,2016-12-16,57,244,368,288
河北,2016-12-17,57,254,435,214
河北,2016-12-18,63,211,425,265
河北,2016-12-19,0,243,448,276
河北,2016-12-20,57,265,457,280
河北,2016-12-21,114,253,480,289
河北,2016-12-22,61,268,431,292
河北,2016-12-23,0,283,422,283
河北,2016-12-24,60,224,421,242
河北,2016-12-25,59,247,415,285
河北,2016-12-26,0,230,472,330
河北,2016-12-27,59,249,472,332
河北,2016-12-28,61,258,452,290
河北,2016-12-29,57,252,442,299
河北,2016-12-30,57,217,485,298
河北,2016-12-31,0,207,430,256
河北,2017-01-01,0,210,365,230
河北,2017-01-02,57,219,368,259
河北,2017-01-03,0,290,442,278
河北,2017-01-04,57,253,436,281
河北,2017-01-05,0,264,427,278
河北,2017-01-06,0,231,419,288
河北,2017-01-07,57,192,378,271
河北,2017-01-08,0,210,417,271
河北,2017-01-09,0,214,429,279
河北,2017-01-10,0,219,403,308
河北,2017-01-11,114,232,387,294
河北,2017-01-12,0,196,389,314
河北,2017-01-13,57,185,379,301
河北,2017-01-14,0,205,383,306
河北,2017-01-15,0,201,307,255
河北,2017-01-16,59,198,389,282
河北,2017-01-17,116,198,374,279
河北,2017-01-18,59,181,360,265
河北,2017-01-19,0,184,358,252
河北,2017-01-20,0,196,361,272
河北,2017-01-21,0,183,284,273
河北,2017-01-22,0,226,348,246
河北,2017-01-23,57,209,356,234
河北,2017-01-24,57,197,313,241
河北,2017-01-25,0,172,351,229
河北,2017-01-26,0,224,335,221
河北,2017-01-27,0,181,268,176
河北,2017-01-28,0,195,313,169
河北,2017-01-29,0,236,341,169
河北,2017-01-30,0,207,382,196
河北,2017-01-31,57,230,366,192
河北,2017-02-01,0,205,354,202
河北,2017-02-02,57,240,359,186
河北,2017-02-03,0,261,416,240
河北,2017-02-04,61,280,469,212
河北,2017-02-05,57,308,427,234
河北,2017-02-06,0,366,517,242
河北,2017-02-07,0,336,587,279
河北,2017-02-08,0,323,473,236
河北,2017-02-09,0,301,484,240
河北,2017-02-10,0,309,403,255
河北,2017-02-11,0,286,410,227
河北,2017-02-12,114,272,436,219
河北,2017-02-13,0,262,411,248
河北,2017-02-14,0,261,419,248
河北,2017-02-15,57,292,417,286
河北,2017-02-16,114,254,409,250
河北,2017-02-17,114,281,391,255
河北,2017-02-18,57,275,352,238
河北,2017-02-19,59,252,341,229
河北,2017-02-20,57,269,421,245
河北,2017-02-21,57,280,427,242
河北,2017-02-22,118,270,405,265
河北,2017-02-23,0,264,448,243
河北,2017-02-24,0,252,450,261
河北,2017-02-25,57,235,374,257
河北,2017-02-26,57,244,362,268
河北,2017-02-27,0,274,430,262
河北,2017-02-28,114,267,390,259
河北,2017-03-01,114,247,414,278
河北,2017-03-02,57,271,449,241
河北,2017-03-03,116,270,434,268
河北,2017-03-04,0,257,420,234
河北,2017-03-05,0,256,401,247
河北,2017-03-06,0,258,425,283
河北,2017-03-07,0,290,438,294
河北,2017-03-08,0,259,414,266
河北,2017-03-09,0,290,393,268
河北,2017-03-10,59,244,425,271
河北,2017-03-11,57,253,386,274
河北,2017-03-12,57,246,381,233
河北,2017-03-13,0,238,450,259
河北,2017-03-14,0,234,430,297
河北,2017-03-15,57,250,454,276
河北,2017-03-16,65,286,409,262
河北,2017-03-17,122,265,400,288
河北,2017-03-18,114,231,460,250
河北,2017-03-19,61,251,360,245
河北,2017-03-20,132,262,472,274
河北,2017-03-21,124,252,455,282
河北,2017-03-22,61,290,474,278
河北,2017-03-23,59,272,430,279
河北,2017-03-24,0,240,506,272
河北,2017-03-25,0,254,419,263
河北,2017-03-26,0,226,383,234
河北,2017-03-27,114,272,410,299
河北,2017-03-28,57,248,434,289
河北,2017-03-29,57,276,413,266
河北,2017-03-30,0,267,425,307
河北,2017-03-31,0,257,391,268
河北,2017-04-01,0,230,366,242
河北,2017-04-02,0,212,339,230
河北,2017-04-03,57,231,339,228
河北,2017-04-04,57,259,374,241
河北,2017-04-05,0,239,388,275
河北,2017-04-06,57,265,389,255
河北,2017-04-07,57,253,424,295
河北,2017-04-08,0,261,373,299
河北,2017-04-09,57,248,343,266
河北,2017-04-10,116,242,374,284
河北,2017-04-11,57,235,363,301
河北,2017-04-12,118,245,393,282
河北,2017-04-13,121,236,402,265
河北,2017-04-14,118,227,383,276
河北,2017-04-15,57,258,330,265
河北,2017-04-16,116,236,386,281
河北,2017-04-17,59,264,389,309
河北,2017-04-18,118,230,388,267
河北,2017-04-19,59,279,409,309
河北,2017-04-20,57,253,380,265
河北,2017-04-21,57,240,381,249
河北,2017-04-22,59,245,361,246
河北,2017-04-23,57,249,316,248
河北,2017-04-24,114,245,380,291
河北,2017-04-25,126,244,395,315
河北,2017-04-26,118,220,369,286
河北,2017-04-27,57,263,395,263
河北,2017-04-28,57,203,376,271
河北,2017-04-29,0,220,313,254
河北,2017-04-30,116,233,368,248
河北,2017-05-01,57,170,369,258
河北,2017-05-02,60,267,373,260
河北,2017-05-03,57,238,470,276
河北,2017-05-04,59,248,437,295
河北,2017-05-05,116,263,385,280
河北,2017-05-06,57,235,385,281
河北,2017-05-07,57,225,395,320
河北,2017-05-08,0,253,471,327
河北,2017-05-09,116,300,432,294
河北,2017-05-10,116,261,412,317
河北,2017-05-11,59,252,416,313
