area,time,移动支付,网上银行,电子银行,网银,互联网理财
天津,2013-01-16,68,162,87,118,0
天津,2013-01-17,57,173,72,106,0
天津,2013-01-18,59,161,0,118,0
天津,2013-01-19,59,166,0,112,0
天津,2013-01-20,61,170,61,114,0
天津,2013-01-21,64,155,57,123,0
天津,2013-01-22,64,157,57,125,0
天津,2013-01-23,64,161,61,125,0
天津,2013-01-24,61,172,61,91,0
天津,2013-01-25,61,166,0,125,0
天津,2013-01-26,61,158,57,101,0
天津,2013-01-27,59,170,59,148,0
天津,2013-01-28,57,151,61,151,0
天津,2013-01-29,0,144,61,139,0
天津,2013-01-30,61,154,66,144,0
天津,2013-01-31,59,188,59,131,0
天津,2013-02-01,64,159,57,133,0
天津,2013-02-02,57,148,0,131,0
天津,2013-02-03,59,165,61,108,0
天津,2013-02-04,63,165,61,129,0
天津,2013-02-05,64,120,63,106,0
天津,2013-02-06,64,123,59,112,0
天津,2013-02-07,63,125,0,121,0
天津,2013-02-08,63,140,0,118,0
天津,2013-02-09,0,110,0,104,0
天津,2013-02-10,0,87,0,120,0
天津,2013-02-11,61,82,0,83,0
天津,2013-02-12,0,110,0,121,0
天津,2013-02-13,0,110,0,127,0
天津,2013-02-14,0,120,57,110,0
天津,2013-02-15,57,120,59,106,0
天津,2013-02-16,59,121,59,112,0
天津,2013-02-17,57,123,59,114,0
天津,2013-02-18,59,135,63,112,0
天津,2013-02-19,57,150,68,120,0
天津,2013-02-20,61,158,57,133,0
天津,2013-02-21,64,150,61,112,0
天津,2013-02-22,72,161,61,129,0
天津,2013-02-23,59,135,0,123,0
天津,2013-02-24,64,166,57,137,0
天津,2013-02-25,61,152,63,116,0
天津,2013-02-26,72,165,59,118,0
天津,2013-02-27,59,161,59,120,0
天津,2013-02-28,57,163,59,108,0
天津,2013-03-01,70,163,0,137,0
天津,2013-03-02,63,161,0,137,0
天津,2013-03-03,64,158,57,114,0
天津,2013-03-04,64,162,59,99,0
天津,2013-03-05,63,158,63,129,0
天津,2013-03-06,83,135,57,110,0
天津,2013-03-07,63,151,59,108,0
天津,2013-03-08,59,155,57,125,0
天津,2013-03-09,61,161,57,123,0
天津,2013-03-10,0,157,57,110,0
天津,2013-03-11,57,142,63,102,0
天津,2013-03-12,61,150,59,101,0
天津,2013-03-13,61,142,57,108,0
天津,2013-03-14,59,142,59,101,0
天津,2013-03-15,59,184,63,120,0
天津,2013-03-16,0,179,0,123,0
天津,2013-03-17,57,154,57,112,0
天津,2013-03-18,61,187,57,123,0
天津,2013-03-19,57,161,59,93,0
天津,2013-03-20,57,166,0,93,0
天津,2013-03-21,63,154,61,120,0
天津,2013-03-22,63,172,66,99,0
天津,2013-03-23,63,180,0,114,0
天津,2013-03-24,63,173,57,104,0
天津,2013-03-25,59,182,61,102,0
天津,2013-03-26,74,170,57,104,0
天津,2013-03-27,57,135,63,104,0
天津,2013-03-28,61,151,59,91,0
天津,2013-03-29,66,173,61,112,0
天津,2013-03-30,57,170,57,121,0
天津,2013-03-31,68,172,59,110,0
天津,2013-04-01,66,161,63,110,0
天津,2013-04-02,68,157,59,110,0
天津,2013-04-03,61,166,59,108,0
天津,2013-04-04,68,187,0,104,0
天津,2013-04-05,61,157,61,125,0
天津,2013-04-06,61,157,57,108,0
天津,2013-04-07,63,154,64,101,0
天津,2013-04-08,57,163,59,95,0
天津,2013-04-09,70,154,66,123,0
天津,2013-04-10,63,170,61,121,0
天津,2013-04-11,59,150,61,116,0
天津,2013-04-12,68,162,0,99,0
天津,2013-04-13,63,182,61,114,0
天津,2013-04-14,61,154,0,114,0
天津,2013-04-15,63,155,63,108,0
天津,2013-04-16,70,198,64,118,0
天津,2013-04-17,66,198,57,114,0
天津,2013-04-18,61,173,59,102,0
天津,2013-04-19,59,155,61,112,0
天津,2013-04-20,57,158,57,102,0
天津,2013-04-21,59,186,59,120,0
天津,2013-04-22,0,191,59,106,0
天津,2013-04-23,61,173,66,104,0
天津,2013-04-24,0,140,59,95,0
天津,2013-04-25,59,159,68,114,0
天津,2013-04-26,59,144,0,93,0
天津,2013-04-27,63,163,0,97,0
天津,2013-04-28,63,162,0,102,0
天津,2013-04-29,59,135,57,123,0
天津,2013-04-30,59,146,0,112,0
天津,2013-05-01,63,161,0,112,0
天津,2013-05-02,68,177,61,112,0
天津,2013-05-03,64,148,59,101,0
天津,2013-05-04,59,175,61,121,0
天津,2013-05-05,63,139,61,114,0
天津,2013-05-06,59,170,59,106,0
天津,2013-05-07,63,169,57,91,0
天津,2013-05-08,0,154,59,114,0
天津,2013-05-09,64,151,57,99,0
天津,2013-05-10,59,154,57,118,0
天津,2013-05-11,0,140,59,93,0
天津,2013-05-12,57,118,57,83,0
天津,2013-05-13,57,162,61,99,0
天津,2013-05-14,57,151,57,106,0
天津,2013-05-15,59,175,59,95,0
天津,2013-05-16,68,161,57,133,0
天津,2013-05-17,59,155,57,97,0
天津,2013-05-18,59,139,61,110,0
天津,2013-05-19,64,166,59,106,0
天津,2013-05-20,63,205,0,87,0
天津,2013-05-21,68,154,61,99,0
天津,2013-05-22,59,151,59,104,0
天津,2013-05-23,64,142,59,99,0
天津,2013-05-24,61,159,64,95,0
天津,2013-05-25,59,169,63,104,0
天津,2013-05-26,59,191,78,99,0
天津,2013-05-27,66,144,59,110,0
天津,2013-05-28,63,151,59,87,0
天津,2013-05-29,59,155,70,110,0
天津,2013-05-30,57,175,68,110,0
天津,2013-05-31,66,157,63,114,0
天津,2013-06-01,68,182,59,114,0
天津,2013-06-02,57,159,0,121,0
天津,2013-06-03,59,170,66,102,0
天津,2013-06-04,0,169,0,97,0
天津,2013-06-05,66,157,59,91,0
天津,2013-06-06,61,175,57,99,0
天津,2013-06-07,64,168,57,121,0
天津,2013-06-08,59,169,59,102,0
天津,2013-06-09,57,155,57,123,0
天津,2013-06-10,59,163,57,118,0
天津,2013-06-11,57,135,59,116,0
天津,2013-06-12,59,148,59,110,0
天津,2013-06-13,63,151,61,110,0
天津,2013-06-14,68,140,0,102,0
天津,2013-06-15,61,155,63,99,0
天津,2013-06-16,57,163,61,110,0
天津,2013-06-17,63,146,66,139,0
天津,2013-06-18,64,166,66,127,0
天津,2013-06-19,57,152,59,114,0
天津,2013-06-20,64,163,0,121,0
天津,2013-06-21,59,158,68,110,0
天津,2013-06-22,57,170,57,114,0
天津,2013-06-23,61,154,59,120,0
天津,2013-06-24,63,179,0,131,0
天津,2013-06-25,66,173,57,118,0
天津,2013-06-26,63,173,64,102,0
天津,2013-06-27,61,176,57,99,0
天津,2013-06-28,61,155,61,112,0
天津,2013-06-29,63,182,59,118,0
天津,2013-06-30,61,170,61,121,0
天津,2013-07-01,127,274,119,206,0
天津,2013-07-02,64,249,59,177,0
天津,2013-07-03,122,257,61,196,0
天津,2013-07-04,125,189,59,178,0
天津,2013-07-05,120,205,116,182,0
天津,2013-07-06,59,233,120,160,0
天津,2013-07-07,120,185,117,152,0
天津,2013-07-08,114,194,122,177,0
天津,2013-07-09,118,216,59,180,0
天津,2013-07-10,116,222,0,173,0
天津,2013-07-11,66,212,119,179,0
天津,2013-07-12,127,231,0,179,0
天津,2013-07-13,116,231,119,176,0
天津,2013-07-14,118,204,59,173,0
天津,2013-07-15,118,244,63,183,0
天津,2013-07-16,118,252,61,194,0
天津,2013-07-17,117,218,124,188,0
天津,2013-07-18,120,234,118,186,0
天津,2013-07-19,121,191,122,178,0
天津,2013-07-20,118,214,57,165,0
天津,2013-07-21,114,225,114,175,0
天津,2013-07-22,118,238,126,172,0
天津,2013-07-23,116,217,63,181,0
天津,2013-07-24,121,214,59,182,0
天津,2013-07-25,0,212,124,194,0
天津,2013-07-26,116,199,123,201,0
天津,2013-07-27,117,233,0,180,0
天津,2013-07-28,116,202,63,167,0
天津,2013-07-29,70,221,63,175,0
天津,2013-07-30,64,264,64,181,0
天津,2013-07-31,68,242,64,182,0
天津,2013-08-01,121,257,61,200,0
天津,2013-08-02,60,243,57,191,58
天津,2013-08-03,119,220,117,190,0
天津,2013-08-04,63,186,117,184,0
天津,2013-08-05,117,201,59,182,0
天津,2013-08-06,124,203,63,201,0
天津,2013-08-07,120,232,116,167,0
天津,2013-08-08,123,226,115,173,0
天津,2013-08-09,64,224,116,196,0
天津,2013-08-10,121,230,57,180,0
天津,2013-08-11,123,248,116,203,0
天津,2013-08-12,61,243,57,217,0
天津,2013-08-13,115,251,120,173,0
天津,2013-08-14,131,229,57,178,0
天津,2013-08-15,137,195,116,202,0
天津,2013-08-16,124,241,124,179,0
天津,2013-08-17,63,229,117,187,0
天津,2013-08-18,118,206,57,163,0
天津,2013-08-19,64,214,117,195,0
天津,2013-08-20,121,229,116,183,0
天津,2013-08-21,120,207,125,186,0
天津,2013-08-22,123,222,119,166,0
天津,2013-08-23,59,235,120,189,0
天津,2013-08-24,117,213,59,178,0
天津,2013-08-25,68,226,121,182,0
天津,2013-08-26,123,244,128,211,0
天津,2013-08-27,63,260,121,187,0
天津,2013-08-28,114,222,59,196,0
天津,2013-08-29,65,216,61,193,0
天津,2013-08-30,127,220,59,169,0
天津,2013-08-31,118,252,0,202,0
天津,2013-09-01,124,228,116,191,0
天津,2013-09-02,66,229,59,172,0
天津,2013-09-03,121,229,59,177,0
天津,2013-09-04,125,258,57,165,0
天津,2013-09-05,72,227,61,153,0
天津,2013-09-06,123,208,63,180,0
天津,2013-09-07,114,223,0,183,0
天津,2013-09-08,59,232,59,178,0
天津,2013-09-09,58,231,116,163,0
天津,2013-09-10,124,223,57,179,0
天津,2013-09-11,120,208,120,183,0
天津,2013-09-12,58,239,57,188,0
天津,2013-09-13,121,243,0,191,0
天津,2013-09-14,121,223,118,225,0
天津,2013-09-15,116,204,72,209,57
天津,2013-09-16,59,258,0,165,0
天津,2013-09-17,121,236,59,179,0
天津,2013-09-18,61,248,59,198,0
天津,2013-09-19,59,255,60,185,0
天津,2013-09-20,57,229,114,165,0
天津,2013-09-21,61,202,57,163,0
天津,2013-09-22,116,238,57,180,0
天津,2013-09-23,61,227,0,192,0
天津,2013-09-24,59,284,123,204,0
天津,2013-09-25,129,239,114,217,0
天津,2013-09-26,119,269,123,199,0
天津,2013-09-27,114,258,116,185,0
天津,2013-09-28,115,230,126,191,0
天津,2013-09-29,63,263,117,189,0
天津,2013-09-30,121,265,0,202,0
天津,2013-10-01,119,260,59,212,0
天津,2013-10-02,117,241,0,168,0
天津,2013-10-03,122,231,0,182,0
天津,2013-10-04,120,241,118,210,0
天津,2013-10-05,63,197,0,201,0
天津,2013-10-06,118,225,57,190,0
天津,2013-10-07,64,201,114,185,0
天津,2013-10-08,119,246,118,182,0
天津,2013-10-09,57,246,57,175,0
天津,2013-10-10,119,236,132,190,0
天津,2013-10-11,59,250,57,189,0
天津,2013-10-12,118,234,0,185,0
天津,2013-10-13,118,232,59,197,0
天津,2013-10-14,116,233,114,188,0
天津,2013-10-15,61,280,119,211,0
天津,2013-10-16,63,285,120,165,0
天津,2013-10-17,118,222,115,202,0
天津,2013-10-18,68,216,123,173,0
天津,2013-10-19,57,217,57,204,0
天津,2013-10-20,61,270,114,186,0
天津,2013-10-21,116,251,116,199,0
天津,2013-10-22,118,223,57,197,0
天津,2013-10-23,63,247,115,178,0
天津,2013-10-24,63,215,0,178,0
天津,2013-10-25,61,225,114,175,0
天津,2013-10-26,57,226,0,181,0
天津,2013-10-27,114,216,0,164,0
天津,2013-10-28,63,216,58,167,0
天津,2013-10-29,64,222,0,185,0
天津,2013-10-30,64,177,0,162,0
天津,2013-10-31,127,201,0,176,0
天津,2013-11-01,121,198,57,165,0
天津,2013-11-02,120,195,57,184,0
天津,2013-11-03,61,233,120,199,0
天津,2013-11-04,63,198,116,153,0
天津,2013-11-05,59,186,0,176,0
天津,2013-11-06,119,208,0,162,0
天津,2013-11-07,116,204,0,163,0
天津,2013-11-08,115,205,0,184,0
天津,2013-11-09,59,214,114,169,0
天津,2013-11-10,59,219,114,205,0
天津,2013-11-11,121,267,63,195,0
天津,2013-11-12,58,216,116,165,0
天津,2013-11-13,57,206,117,163,0
天津,2013-11-14,126,210,57,161,0
天津,2013-11-15,63,204,121,167,0
天津,2013-11-16,59,206,118,168,0
天津,2013-11-17,116,209,0,153,0
天津,2013-11-18,61,212,116,165,0
天津,2013-11-19,61,239,57,163,0
天津,2013-11-20,118,227,57,158,0
天津,2013-11-21,70,188,114,159,0
天津,2013-11-22,116,212,116,147,0
天津,2013-11-23,0,192,58,168,0
天津,2013-11-24,63,216,0,154,0
天津,2013-11-25,57,203,114,165,57
天津,2013-11-26,120,187,119,160,57
天津,2013-11-27,74,226,0,168,0
天津,2013-11-28,125,195,57,159,57
天津,2013-11-29,63,222,0,166,0
天津,2013-11-30,120,236,0,178,0
天津,2013-12-01,124,231,115,187,0
天津,2013-12-02,70,199,57,164,0
天津,2013-12-03,70,217,124,156,0
天津,2013-12-04,64,221,57,167,0
天津,2013-12-05,59,218,118,158,0
天津,2013-12-06,68,199,116,172,0
天津,2013-12-07,117,265,120,178,57
天津,2013-12-08,116,234,119,171,0
天津,2013-12-09,127,218,114,154,0
天津,2013-12-10,66,230,121,179,0
天津,2013-12-11,123,235,123,177,0
天津,2013-12-12,63,245,60,177,0
天津,2013-12-13,131,229,121,165,0
天津,2013-12-14,66,206,116,230,0
天津,2013-12-15,72,212,57,173,0
天津,2013-12-16,66,233,57,188,0
天津,2013-12-17,120,234,0,174,0
天津,2013-12-18,128,229,57,169,0
天津,2013-12-19,123,224,119,150,0
天津,2013-12-20,127,205,59,174,0
天津,2013-12-21,117,239,0,169,57
天津,2013-12-22,80,203,118,191,57
天津,2013-12-23,124,263,121,178,57
天津,2013-12-24,121,200,61,147,0
天津,2013-12-25,127,225,121,181,57
天津,2013-12-26,115,207,63,172,0
天津,2013-12-27,59,257,121,157,0
天津,2013-12-28,120,203,57,188,58
天津,2013-12-29,61,229,0,185,0
天津,2013-12-30,117,231,59,186,0
天津,2013-12-31,132,237,116,169,57
天津,2014-01-01,127,245,59,187,58
天津,2014-01-02,66,258,0,195,0
天津,2014-01-03,114,217,0,178,0
天津,2014-01-04,61,229,124,162,61
天津,2014-01-05,63,218,57,160,0
天津,2014-01-06,121,217,57,185,0
天津,2014-01-07,63,241,116,187,58
天津,2014-01-08,120,235,63,164,0
天津,2014-01-09,125,222,117,171,0
天津,2014-01-10,116,220,0,160,0
天津,2014-01-11,114,224,57,167,0
天津,2014-01-12,119,243,0,198,57
天津,2014-01-13,121,238,114,208,0
天津,2014-01-14,117,268,63,190,0
天津,2014-01-15,114,206,60,183,70
天津,2014-01-16,66,228,57,187,0
天津,2014-01-17,0,232,120,189,0
天津,2014-01-18,118,230,57,223,0
天津,2014-01-19,119,220,61,192,0
天津,2014-01-20,134,248,118,188,0
天津,2014-01-21,129,224,115,187,0
天津,2014-01-22,115,264,61,194,0
天津,2014-01-23,121,223,59,191,0
天津,2014-01-24,118,202,117,198,58
天津,2014-01-25,126,220,0,175,0
天津,2014-01-26,129,236,0,187,0
天津,2014-01-27,129,205,58,180,0
天津,2014-01-28,136,208,58,183,0
天津,2014-01-29,130,212,117,188,0
天津,2014-01-30,114,218,60,184,57
天津,2014-01-31,128,191,61,170,0
天津,2014-02-01,128,191,57,202,0
天津,2014-02-02,124,214,57,191,57
天津,2014-02-03,135,212,0,196,0
天津,2014-02-04,120,238,57,198,57
天津,2014-02-05,126,220,116,186,57
天津,2014-02-06,127,208,114,207,61
天津,2014-02-07,139,240,119,216,65
天津,2014-02-08,125,253,120,219,57
天津,2014-02-09,143,236,61,192,61
天津,2014-02-10,125,253,57,222,70
天津,2014-02-11,142,260,66,224,57
天津,2014-02-12,128,228,117,224,60
天津,2014-02-13,144,258,117,219,57
天津,2014-02-14,141,271,120,183,61
天津,2014-02-15,130,241,114,236,61
天津,2014-02-16,116,228,118,193,61
天津,2014-02-17,150,261,114,232,61
天津,2014-02-18,139,259,124,214,66
天津,2014-02-19,139,246,126,224,61
天津,2014-02-20,136,265,65,235,60
天津,2014-02-21,139,245,70,263,99
天津,2014-02-22,126,251,120,223,83
天津,2014-02-23,130,278,57,250,80
天津,2014-02-24,141,278,122,252,57
天津,2014-02-25,138,246,121,209,57
天津,2014-02-26,143,284,117,228,139
天津,2014-02-27,131,253,57,235,129
天津,2014-02-28,134,254,61,249,127
天津,2014-03-01,144,291,61,237,129
天津,2014-03-02,137,286,60,283,122
天津,2014-03-03,126,282,126,248,129
天津,2014-03-04,138,283,124,255,118
天津,2014-03-05,130,269,61,221,119
天津,2014-03-06,130,251,126,205,127
天津,2014-03-07,132,264,61,239,61
天津,2014-03-08,122,277,63,265,124
天津,2014-03-09,126,264,61,232,122
天津,2014-03-10,134,276,122,226,124
天津,2014-03-11,127,283,74,239,128
天津,2014-03-12,143,286,114,221,137
天津,2014-03-13,129,265,67,229,122
天津,2014-03-14,125,281,124,242,61
天津,2014-03-15,118,293,133,269,121
天津,2014-03-16,134,282,58,254,122
天津,2014-03-17,137,280,123,249,124
天津,2014-03-18,146,271,63,244,120
天津,2014-03-19,138,254,117,218,59
天津,2014-03-20,143,278,121,225,123
天津,2014-03-21,135,312,61,237,114
天津,2014-03-22,128,284,123,249,132
天津,2014-03-23,126,265,125,236,61
天津,2014-03-24,145,267,122,221,119
天津,2014-03-25,152,278,124,247,114
天津,2014-03-26,127,262,123,274,61
天津,2014-03-27,134,274,127,235,122
天津,2014-03-28,122,270,114,263,119
天津,2014-03-29,120,271,117,246,57
天津,2014-03-30,133,266,120,236,117
天津,2014-03-31,134,288,118,237,114
天津,2014-04-01,129,284,65,238,60
天津,2014-04-02,140,314,60,263,114
天津,2014-04-03,131,273,120,233,57
天津,2014-04-04,130,264,57,240,63
天津,2014-04-05,127,274,114,249,114
天津,2014-04-06,122,269,123,244,117
天津,2014-04-07,122,291,125,222,116
天津,2014-04-08,135,273,120,215,115
天津,2014-04-09,135,271,65,228,118
天津,2014-04-10,125,250,120,240,122
天津,2014-04-11,127,267,60,259,57
天津,2014-04-12,70,257,124,242,115
天津,2014-04-13,115,284,120,226,57
天津,2014-04-14,122,251,120,237,57
天津,2014-04-15,129,254,125,240,124
天津,2014-04-16,129,243,61,207,59
天津,2014-04-17,139,299,58,222,130
天津,2014-04-18,125,268,70,215,61
天津,2014-04-19,137,271,63,222,118
天津,2014-04-20,122,283,116,217,124
天津,2014-04-21,127,275,61,234,59
天津,2014-04-22,125,279,117,221,116
天津,2014-04-23,121,297,117,248,124
天津,2014-04-24,128,279,0,229,114
天津,2014-04-25,129,284,57,238,123
天津,2014-04-26,123,280,121,234,118
天津,2014-04-27,118,256,120,251,118
天津,2014-04-28,141,266,130,241,59
天津,2014-04-29,140,268,117,227,114
天津,2014-04-30,122,292,126,227,60
天津,2014-05-01,130,325,127,264,59
天津,2014-05-02,120,307,63,257,114
天津,2014-05-03,128,275,57,244,122
天津,2014-05-04,66,305,66,274,130
天津,2014-05-05,129,261,61,235,121
天津,2014-05-06,124,321,123,233,126
天津,2014-05-07,130,290,118,226,61
天津,2014-05-08,124,252,121,207,122
天津,2014-05-09,124,278,123,241,122
天津,2014-05-10,133,288,120,247,119
天津,2014-05-11,130,305,117,261,125
天津,2014-05-12,165,292,123,234,116
天津,2014-05-13,124,253,122,220,121
天津,2014-05-14,119,280,61,218,121
天津,2014-05-15,135,303,65,237,122
天津,2014-05-16,129,282,120,227,118
天津,2014-05-17,130,287,57,239,122
天津,2014-05-18,129,276,66,235,114
天津,2014-05-19,74,282,70,236,127
天津,2014-05-20,118,295,61,209,121
天津,2014-05-21,137,276,120,230,124
天津,2014-05-22,130,273,139,228,61
天津,2014-05-23,127,263,120,222,117
天津,2014-05-24,132,279,119,232,59
天津,2014-05-25,120,263,60,228,122
天津,2014-05-26,127,266,121,196,118
天津,2014-05-27,134,244,61,208,122
天津,2014-05-28,135,197,123,190,59
天津,2014-05-29,168,249,58,195,59
天津,2014-05-30,135,226,119,200,57
天津,2014-05-31,73,145,61,126,57
天津,2014-06-01,126,198,66,182,0
天津,2014-06-02,124,237,120,212,116
天津,2014-06-03,130,259,59,208,135
天津,2014-06-04,131,228,120,192,116
天津,2014-06-05,125,244,120,200,116
天津,2014-06-06,134,235,58,217,57
天津,2014-06-07,122,224,118,229,115
天津,2014-06-08,129,252,114,214,128
天津,2014-06-09,127,248,58,235,63
天津,2014-06-10,127,253,61,197,61
天津,2014-06-11,130,255,116,237,116
天津,2014-06-12,130,256,118,225,118
天津,2014-06-13,124,220,61,226,114
天津,2014-06-14,116,240,57,217,0
天津,2014-06-15,122,246,115,213,117
天津,2014-06-16,121,290,114,206,118
天津,2014-06-17,126,264,127,240,0
天津,2014-06-18,122,287,61,253,114
天津,2014-06-19,121,263,125,206,66
天津,2014-06-20,74,288,61,236,61
天津,2014-06-21,126,281,63,269,67
天津,2014-06-22,59,282,127,261,120
天津,2014-06-23,115,276,61,240,126
天津,2014-06-24,119,302,61,218,57
天津,2014-06-25,118,257,57,259,59
天津,2014-06-26,117,233,120,220,114
天津,2014-06-27,127,275,66,239,57
天津,2014-06-28,129,265,121,236,0
天津,2014-06-29,123,287,61,246,61
天津,2014-06-30,66,260,76,236,61
天津,2014-07-01,127,309,117,251,0
天津,2014-07-02,118,214,0,165,0
天津,2014-07-03,118,237,114,184,57
天津,2014-07-04,59,221,114,162,57
天津,2014-07-05,59,198,57,178,57
天津,2014-07-06,61,198,57,180,63
天津,2014-07-07,116,196,0,187,61
天津,2014-07-08,63,176,57,160,57
天津,2014-07-09,66,198,118,177,61
天津,2014-07-10,63,204,61,181,57
天津,2014-07-11,59,191,57,148,57
天津,2014-07-12,0,186,114,172,114
天津,2014-07-13,0,174,114,173,57
天津,2014-07-14,59,177,114,180,64
天津,2014-07-15,117,217,57,171,59
天津,2014-07-16,59,210,121,194,120
天津,2014-07-17,61,205,0,163,63
天津,2014-07-18,57,185,0,162,116
天津,2014-07-19,59,181,59,150,0
天津,2014-07-20,119,195,57,173,57
天津,2014-07-21,117,190,63,153,59
天津,2014-07-22,57,174,114,156,118
天津,2014-07-23,114,182,116,161,121
天津,2014-07-24,124,207,0,168,114
天津,2014-07-25,57,167,58,161,61
天津,2014-07-26,58,230,122,217,118
天津,2014-07-27,59,183,57,137,59
天津,2014-07-28,0,184,57,167,63
天津,2014-07-29,0,195,57,182,59
天津,2014-07-30,59,213,118,151,59
天津,2014-07-31,66,171,68,162,61
天津,2014-08-01,125,265,57,218,57
天津,2014-08-02,132,235,114,241,116
天津,2014-08-03,61,209,121,253,116
天津,2014-08-04,120,259,57,242,120
天津,2014-08-05,57,265,119,244,121
天津,2014-08-06,118,272,57,229,57
天津,2014-08-07,57,227,117,219,121
天津,2014-08-08,120,262,57,217,59
天津,2014-08-09,65,232,114,250,122
天津,2014-08-10,116,279,118,213,57
天津,2014-08-11,115,247,124,220,59
天津,2014-08-12,120,248,122,217,116
天津,2014-08-13,115,241,57,216,61
天津,2014-08-14,117,308,133,251,61
天津,2014-08-15,116,322,115,261,0
天津,2014-08-16,122,304,73,254,57
天津,2014-08-17,119,300,61,262,115
天津,2014-08-18,123,314,128,279,119
天津,2014-08-19,59,283,63,283,60
天津,2014-08-20,126,287,127,253,120
天津,2014-08-21,123,303,123,257,57
天津,2014-08-22,119,293,67,278,60
天津,2014-08-23,127,284,122,311,115
天津,2014-08-24,118,355,124,294,63
天津,2014-08-25,65,349,66,299,57
天津,2014-08-26,124,326,66,280,66
天津,2014-08-27,123,279,142,244,118
天津,2014-08-28,135,323,64,271,126
天津,2014-08-29,129,343,59,272,115
天津,2014-08-30,116,249,0,167,115
天津,2014-08-31,125,225,114,208,122
天津,2014-09-01,134,246,114,189,59
天津,2014-09-02,120,313,58,248,59
天津,2014-09-03,119,311,120,254,0
天津,2014-09-04,122,304,60,256,0
天津,2014-09-05,124,269,63,240,57
天津,2014-09-06,118,283,118,265,57
天津,2014-09-07,117,271,123,238,0
天津,2014-09-08,120,305,63,242,57
天津,2014-09-09,122,268,118,238,114
天津,2014-09-10,138,269,118,263,114
天津,2014-09-11,118,262,114,251,61
天津,2014-09-12,128,235,60,216,114
天津,2014-09-13,122,294,58,235,114
天津,2014-09-14,124,243,126,280,59
天津,2014-09-15,64,204,57,156,114
天津,2014-09-16,116,171,120,172,59
天津,2014-09-17,121,213,116,167,116
天津,2014-09-18,117,205,66,166,59
天津,2014-09-19,123,196,57,165,114
天津,2014-09-20,123,216,59,166,0
天津,2014-09-21,120,206,57,192,61
天津,2014-09-22,133,210,119,157,57
天津,2014-09-23,118,195,61,157,120
天津,2014-09-24,119,191,57,169,61
天津,2014-09-25,117,202,59,162,61
天津,2014-09-26,66,196,57,165,116
天津,2014-09-27,68,199,0,187,0
天津,2014-09-28,57,184,57,170,118
天津,2014-09-29,63,193,114,167,57
天津,2014-09-30,59,226,57,152,57
天津,2014-10-01,119,229,0,199,0
天津,2014-10-02,0,210,117,166,57
天津,2014-10-03,57,207,0,165,0
天津,2014-10-04,117,177,0,176,57
天津,2014-10-05,59,183,0,160,0
天津,2014-10-06,61,213,59,165,57
天津,2014-10-07,0,190,61,176,64
天津,2014-10-08,116,194,57,164,124
天津,2014-10-09,66,200,114,166,61
天津,2014-10-10,57,179,0,162,114
天津,2014-10-11,59,187,121,164,114
天津,2014-10-12,57,195,57,168,57
天津,2014-10-13,59,188,116,162,57
天津,2014-10-14,63,203,60,170,0
天津,2014-10-15,0,216,57,154,63
天津,2014-10-16,59,185,126,184,57
天津,2014-10-17,118,194,61,167,57
天津,2014-10-18,59,196,117,194,59
天津,2014-10-19,0,215,116,158,57
天津,2014-10-20,121,214,120,165,116
天津,2014-10-21,69,212,57,165,57
天津,2014-10-22,118,191,60,175,114
天津,2014-10-23,116,201,57,159,120
天津,2014-10-24,116,211,60,175,57
天津,2014-10-25,0,220,57,156,0
天津,2014-10-26,0,214,0,171,0
天津,2014-10-27,57,203,116,156,121
天津,2014-10-28,68,220,61,163,57
天津,2014-10-29,140,250,123,240,119
天津,2014-10-30,122,210,57,180,63
天津,2014-10-31,126,184,0,157,119
天津,2014-11-01,114,207,59,204,57
天津,2014-11-02,57,229,0,185,0
天津,2014-11-03,66,211,114,180,116
天津,2014-11-04,57,221,121,167,126
天津,2014-11-05,118,206,114,149,0
天津,2014-11-06,63,179,57,187,59
天津,2014-11-07,114,213,59,172,57
天津,2014-11-08,57,195,114,185,116
天津,2014-11-09,61,201,61,198,0
天津,2014-11-10,61,237,61,195,0
天津,2014-11-11,114,253,114,202,0
天津,2014-11-12,114,171,60,188,0
天津,2014-11-13,61,174,0,159,114
天津,2014-11-14,114,192,0,164,57
天津,2014-11-15,57,216,116,202,59
天津,2014-11-16,116,218,57,178,0
天津,2014-11-17,125,192,57,169,63
天津,2014-11-18,114,231,57,172,125
天津,2014-11-19,119,193,114,177,57
天津,2014-11-20,125,221,59,176,57
天津,2014-11-21,114,219,123,153,116
天津,2014-11-22,131,211,57,176,121
天津,2014-11-23,124,179,116,158,0
天津,2014-11-24,123,211,57,151,0
天津,2014-11-25,61,208,116,153,57
天津,2014-11-26,119,188,57,176,59
天津,2014-11-27,63,194,59,161,59
天津,2014-11-28,64,195,116,178,57
天津,2014-11-29,131,192,114,168,118
天津,2014-11-30,61,207,114,187,118
天津,2014-12-01,116,231,0,186,0
天津,2014-12-02,135,214,116,162,118
天津,2014-12-03,124,220,60,180,127
天津,2014-12-04,114,224,57,173,57
天津,2014-12-05,120,199,114,183,120
天津,2014-12-06,60,233,0,179,66
天津,2014-12-07,114,226,116,157,0
天津,2014-12-08,64,190,116,169,116
天津,2014-12-09,133,209,57,166,0
天津,2014-12-10,130,200,57,163,59
天津,2014-12-11,135,221,59,185,59
天津,2014-12-12,125,211,57,181,0
天津,2014-12-13,121,227,119,183,57
天津,2014-12-14,119,208,57,195,57
