area,time,物联网,分布式,数字化,智能化,点对点网络
青海,2016-09-24,57,0,0,0,0
青海,2016-09-25,66,0,0,0,0
青海,2016-09-26,61,0,0,0,0
青海,2016-09-27,128,0,0,0,0
青海,2016-09-28,122,0,0,0,0
青海,2016-09-29,57,0,0,0,0
青海,2016-09-30,57,0,0,0,0
青海,2016-10-01,119,0,0,0,0
青海,2016-10-02,65,0,0,0,0
青海,2016-10-03,57,0,0,0,0
青海,2016-10-04,123,0,0,57,0
青海,2016-10-05,61,0,0,0,0
青海,2016-10-06,61,0,0,0,0
青海,2016-10-07,57,0,0,0,0
青海,2016-10-08,122,0,0,0,0
青海,2016-10-09,122,0,0,0,0
青海,2016-10-10,128,57,0,0,0
青海,2016-10-11,65,0,0,0,0
青海,2016-10-12,60,0,0,0,0
青海,2016-10-13,121,0,0,0,0
青海,2016-10-14,69,0,0,0,0
青海,2016-10-15,123,0,0,0,0
青海,2016-10-16,119,0,0,0,0
青海,2016-10-17,117,57,0,0,0
青海,2016-10-18,61,0,0,0,0
青海,2016-10-19,131,0,0,0,0
青海,2016-10-20,122,0,0,0,0
青海,2016-10-21,66,57,0,0,0
青海,2016-10-22,60,0,0,0,0
青海,2016-10-23,119,0,0,0,0
青海,2016-10-24,61,0,0,0,0
青海,2016-10-25,118,0,0,0,0
青海,2016-10-26,66,0,0,0,0
青海,2016-10-27,118,0,57,0,0
青海,2016-10-28,117,0,0,0,0
青海,2016-10-29,60,0,0,0,0
青海,2016-10-30,114,0,0,0,0
青海,2016-10-31,117,0,0,0,0
青海,2016-11-01,136,0,0,0,0
青海,2016-11-02,66,0,0,0,0
青海,2016-11-03,74,0,0,0,0
青海,2016-11-04,65,0,0,0,0
青海,2016-11-05,70,0,57,0,0
青海,2016-11-06,69,0,0,0,0
青海,2016-11-07,66,0,0,0,0
青海,2016-11-08,60,0,0,0,0
青海,2016-11-09,66,0,0,0,0
青海,2016-11-10,74,0,0,0,0
青海,2016-11-11,118,0,0,0,0
青海,2016-11-12,114,0,0,0,0
青海,2016-11-13,118,0,0,0,0
青海,2016-11-14,118,0,0,0,0
青海,2016-11-15,61,0,0,0,0
青海,2016-11-16,114,0,0,0,0
青海,2016-11-17,123,0,0,0,0
青海,2016-11-18,118,0,0,0,0
青海,2016-11-19,66,0,0,0,0
青海,2016-11-20,61,0,0,0,0
青海,2016-11-21,120,0,0,0,0
青海,2016-11-22,132,0,0,0,0
青海,2016-11-23,69,0,0,0,0
青海,2016-11-24,70,0,0,0,0
青海,2016-11-25,117,0,0,0,0
青海,2016-11-26,66,0,0,0,0
青海,2016-11-27,118,0,0,0,0
青海,2016-11-28,61,0,0,0,0
青海,2016-11-29,123,0,0,0,0
青海,2016-11-30,120,0,0,0,0
青海,2016-12-01,120,0,0,0,0
青海,2016-12-02,61,0,0,0,0
青海,2016-12-03,57,0,0,0,0
青海,2016-12-04,73,0,0,0,0
青海,2016-12-05,128,0,0,0,0
青海,2016-12-06,127,0,0,0,0
青海,2016-12-07,130,0,0,0,0
青海,2016-12-08,61,0,0,0,0
青海,2016-12-09,130,0,0,0,0
青海,2016-12-10,69,0,0,0,0
青海,2016-12-11,61,0,0,0,0
青海,2016-12-12,127,0,0,57,0
青海,2016-12-13,130,0,0,0,0
青海,2016-12-14,66,0,0,0,0
青海,2016-12-15,66,0,0,0,0
青海,2016-12-16,73,57,0,0,0
青海,2016-12-17,69,0,0,0,0
青海,2016-12-18,65,57,0,0,0
青海,2016-12-19,128,0,0,0,0
青海,2016-12-20,69,0,0,57,0
青海,2016-12-21,60,0,0,0,0
青海,2016-12-22,61,0,0,0,0
青海,2016-12-23,57,0,0,0,0
青海,2016-12-24,0,0,0,0,0
青海,2016-12-25,61,0,0,0,0
青海,2016-12-26,118,0,0,0,0
青海,2016-12-27,114,0,0,0,0
青海,2016-12-28,127,0,57,0,0
青海,2016-12-29,122,0,0,0,0
青海,2016-12-30,118,0,0,0,0
青海,2016-12-31,57,0,0,0,0
青海,2017-01-01,57,0,0,0,0
青海,2017-01-02,69,0,0,0,0
青海,2017-01-03,118,0,0,0,0
青海,2017-01-04,129,0,0,0,0
青海,2017-01-05,114,0,0,0,0
青海,2017-01-06,118,57,0,0,0
青海,2017-01-07,69,0,0,0,0
青海,2017-01-08,66,0,0,57,0
青海,2017-01-09,122,0,0,0,0
青海,2017-01-10,117,0,0,0,0
青海,2017-01-11,0,0,0,57,0
青海,2017-01-12,65,0,0,0,0
青海,2017-01-13,65,0,0,0,0
青海,2017-01-14,59,0,0,0,0
青海,2017-01-15,60,0,0,0,0
青海,2017-01-16,60,0,0,0,0
青海,2017-01-17,114,0,0,0,0
青海,2017-01-18,69,0,57,0,0
青海,2017-01-19,122,0,0,0,0
青海,2017-01-20,122,0,0,0,0
青海,2017-01-21,61,0,0,0,0
青海,2017-01-22,57,0,57,0,0
青海,2017-01-23,119,0,0,0,0
青海,2017-01-24,61,0,0,0,0
青海,2017-01-25,0,0,0,0,0
青海,2017-01-26,0,0,0,0,0
青海,2017-01-27,0,0,0,0,0
青海,2017-01-28,57,0,0,0,0
青海,2017-01-29,127,0,0,0,0
青海,2017-01-30,57,0,0,0,0
青海,2017-01-31,61,0,0,0,0
青海,2017-02-01,57,0,0,0,0
青海,2017-02-02,60,0,0,0,0
青海,2017-02-03,65,0,0,0,0
青海,2017-02-04,61,0,0,0,0
青海,2017-02-05,57,0,0,0,0
青海,2017-02-06,60,0,0,0,0
青海,2017-02-07,127,0,0,0,0
青海,2017-02-08,61,0,0,0,0
青海,2017-02-09,57,0,0,0,0
青海,2017-02-10,117,0,0,0,0
青海,2017-02-11,57,0,0,0,0
青海,2017-02-12,60,0,0,0,0
青海,2017-02-13,60,0,0,0,0
青海,2017-02-14,57,0,0,0,0
青海,2017-02-15,123,0,57,0,0
青海,2017-02-16,57,0,0,0,0
青海,2017-02-17,61,0,0,0,0
青海,2017-02-18,61,0,0,0,0
青海,2017-02-19,57,0,0,0,0
青海,2017-02-20,61,0,0,0,0
青海,2017-02-21,118,0,0,0,0
青海,2017-02-22,66,0,0,0,0
青海,2017-02-23,114,57,0,0,0
青海,2017-02-24,57,0,0,0,0
青海,2017-02-25,118,0,0,0,0
青海,2017-02-26,61,0,0,0,0
青海,2017-02-27,57,0,0,0,0
青海,2017-02-28,119,0,0,0,0
青海,2017-03-01,118,0,0,0,0
青海,2017-03-02,117,0,0,57,0
青海,2017-03-03,0,0,0,0,0
青海,2017-03-04,66,0,0,0,0
青海,2017-03-05,66,57,0,0,0
青海,2017-03-06,120,0,0,0,0
青海,2017-03-07,114,0,0,0,0
青海,2017-03-08,118,0,0,57,0
青海,2017-03-09,120,0,0,0,0
青海,2017-03-10,65,0,0,0,0
青海,2017-03-11,125,0,57,0,0
青海,2017-03-12,65,57,0,0,0
青海,2017-03-13,120,0,0,0,0
青海,2017-03-14,120,0,0,0,0
青海,2017-03-15,61,0,0,0,0
青海,2017-03-16,57,0,0,0,0
青海,2017-03-17,57,0,0,0,0
青海,2017-03-18,61,0,0,0,0
青海,2017-03-19,57,0,0,0,0
青海,2017-03-20,66,59,0,0,0
青海,2017-03-21,116,0,0,0,0
青海,2017-03-22,0,0,57,0,0
青海,2017-03-23,61,0,0,0,0
青海,2017-03-24,114,0,0,0,0
青海,2017-03-25,114,0,0,0,0
青海,2017-03-26,60,0,0,0,0
青海,2017-03-27,124,0,0,0,0
青海,2017-03-28,66,57,0,0,0
青海,2017-03-29,118,0,0,0,0
青海,2017-03-30,61,0,0,0,0
青海,2017-03-31,123,0,0,0,0
青海,2017-04-01,122,57,0,0,0
青海,2017-04-02,61,0,0,0,0
青海,2017-04-03,66,0,0,0,0
青海,2017-04-04,57,0,0,0,0
青海,2017-04-05,61,0,0,0,0
青海,2017-04-06,123,0,0,0,0
青海,2017-04-07,73,0,0,0,0
青海,2017-04-08,66,0,0,0,0
青海,2017-04-09,117,0,0,0,0
青海,2017-04-10,125,0,0,0,0
青海,2017-04-11,131,0,57,0,0
青海,2017-04-12,122,0,0,0,0
青海,2017-04-13,122,0,0,0,0
青海,2017-04-14,126,57,0,0,0
青海,2017-04-15,70,0,57,0,0
青海,2017-04-16,65,0,0,0,0
青海,2017-04-17,70,0,0,0,0
青海,2017-04-18,129,0,0,0,0
青海,2017-04-19,123,0,0,0,0
青海,2017-04-20,131,0,0,0,0
青海,2017-04-21,114,0,0,0,0
青海,2017-04-22,66,0,0,0,0
青海,2017-04-23,66,0,0,0,0
青海,2017-04-24,61,0,0,0,0
青海,2017-04-25,70,0,0,0,0
青海,2017-04-26,69,0,0,0,0
青海,2017-04-27,66,0,0,0,0
青海,2017-04-28,123,0,0,0,0
青海,2017-04-29,0,0,0,0,0
青海,2017-04-30,57,0,0,0,0
青海,2017-05-01,57,0,0,0,0
青海,2017-05-02,65,0,0,0,0
青海,2017-05-03,57,0,0,0,0
青海,2017-05-04,114,0,0,0,0
青海,2017-05-05,61,0,0,0,0
青海,2017-05-06,0,0,0,0,0
青海,2017-05-07,57,0,0,0,0
青海,2017-05-08,61,0,0,0,0
青海,2017-05-09,118,0,0,0,0
青海,2017-05-10,117,0,0,0,0
青海,2017-05-11,66,0,0,0,0
青海,2017-05-12,66,0,0,0,0
青海,2017-05-13,117,0,0,0,0
青海,2017-05-14,61,0,0,0,0
青海,2017-05-15,61,0,0,0,0
青海,2017-05-16,69,0,0,57,0
青海,2017-05-17,61,0,0,0,0
青海,2017-05-18,117,0,0,0,0
青海,2017-05-19,61,0,0,0,0
青海,2017-05-20,66,0,0,0,0
青海,2017-05-21,57,0,0,0,0
青海,2017-05-22,61,0,0,0,0
青海,2017-05-23,130,0,0,57,0
青海,2017-05-24,61,0,0,0,0
青海,2017-05-25,141,0,0,0,0
青海,2017-05-26,118,0,0,0,0
青海,2017-05-27,114,0,0,0,0
青海,2017-05-28,61,0,0,0,0
青海,2017-05-29,65,0,0,0,0
青海,2017-05-30,123,0,0,0,0
青海,2017-05-31,129,0,0,0,0
青海,2017-06-01,120,0,0,0,0
青海,2017-06-02,117,0,0,0,0
青海,2017-06-03,118,0,0,0,0
青海,2017-06-04,60,0,0,0,0
青海,2017-06-05,130,0,0,0,0
青海,2017-06-06,118,0,0,0,0
青海,2017-06-07,122,0,0,0,0
青海,2017-06-08,57,0,0,0,0
青海,2017-06-09,66,57,0,57,0
青海,2017-06-10,122,0,0,0,0
青海,2017-06-11,126,0,0,0,0
青海,2017-06-12,120,0,0,0,0
青海,2017-06-13,70,0,0,0,0
青海,2017-06-14,124,59,0,0,0
青海,2017-06-15,135,0,0,0,0
青海,2017-06-16,131,0,0,0,0
青海,2017-06-17,60,0,0,0,0
青海,2017-06-18,122,0,0,0,0
青海,2017-06-19,83,0,0,0,0
青海,2017-06-20,120,0,0,0,0
青海,2017-06-21,120,0,0,0,0
青海,2017-06-22,123,57,0,0,0
青海,2017-06-23,123,0,57,0,0
青海,2017-06-24,132,57,0,0,0
青海,2017-06-25,138,0,0,0,0
青海,2017-06-26,162,0,0,0,0
青海,2017-06-27,176,0,0,0,0
青海,2017-06-28,174,0,0,0,0
青海,2017-06-29,156,57,0,57,0
青海,2017-06-30,161,0,0,0,0
青海,2017-07-01,228,0,0,0,0
青海,2017-07-02,78,0,0,0,0
青海,2017-07-03,118,57,0,0,0
青海,2017-07-04,129,0,0,0,0
青海,2017-07-05,135,0,0,0,0
青海,2017-07-06,119,0,0,0,0
青海,2017-07-07,118,0,0,0,0
青海,2017-07-08,125,0,0,0,0
青海,2017-07-09,66,0,0,0,0
青海,2017-07-10,122,0,57,0,0
青海,2017-07-11,122,0,0,0,0
青海,2017-07-12,126,0,0,0,0
青海,2017-07-13,126,57,0,0,0
青海,2017-07-14,127,0,0,0,0
青海,2017-07-15,159,0,0,0,0
青海,2017-07-16,126,0,0,0,0
青海,2017-07-17,133,0,0,0,0
青海,2017-07-18,124,0,0,0,0
青海,2017-07-19,70,57,0,57,0
青海,2017-07-20,127,0,0,0,0
青海,2017-07-21,149,0,0,0,0
青海,2017-07-22,125,0,0,0,0
青海,2017-07-23,61,0,0,0,0
青海,2017-07-24,129,57,0,0,0
青海,2017-07-25,124,0,0,0,0
青海,2017-07-26,127,0,0,0,0
青海,2017-07-27,138,0,0,0,0
青海,2017-07-28,122,0,0,0,0
青海,2017-07-29,117,0,0,0,0
青海,2017-07-30,61,0,0,0,0
青海,2017-07-31,128,0,0,0,0
青海,2017-08-01,121,0,0,0,0
青海,2017-08-02,60,0,0,0,0
青海,2017-08-03,66,0,0,0,0
青海,2017-08-04,128,0,0,0,0
青海,2017-08-05,118,0,0,0,0
青海,2017-08-06,60,0,0,0,0
青海,2017-08-07,120,0,0,0,0
青海,2017-08-08,118,0,57,0,0
青海,2017-08-09,125,0,0,0,0
青海,2017-08-10,125,0,0,0,0
青海,2017-08-11,118,0,0,0,0
青海,2017-08-12,60,0,0,0,0
青海,2017-08-13,130,0,0,0,0
青海,2017-08-14,118,0,0,0,0
青海,2017-08-15,142,0,0,0,0
青海,2017-08-16,132,0,0,0,0
青海,2017-08-17,127,0,57,57,0
青海,2017-08-18,130,0,0,0,0
青海,2017-08-19,120,0,0,0,0
青海,2017-08-20,65,0,0,0,0
青海,2017-08-21,133,59,0,0,0
青海,2017-08-22,128,0,0,0,0
青海,2017-08-23,128,0,0,0,0
青海,2017-08-24,131,0,0,0,0
青海,2017-08-25,120,0,0,0,0
青海,2017-08-26,118,0,0,0,0
青海,2017-08-27,131,57,0,57,0
青海,2017-08-28,126,0,0,0,0
青海,2017-08-29,122,0,0,0,0
青海,2017-08-30,132,57,0,0,0
青海,2017-08-31,61,61,0,0,0
青海,2017-09-01,129,57,0,0,57
青海,2017-09-02,66,0,0,0,0
青海,2017-09-03,60,0,0,0,0
青海,2017-09-04,127,0,0,0,0
青海,2017-09-05,65,0,0,57,0
青海,2017-09-06,118,61,0,59,0
青海,2017-09-07,118,0,0,0,0
青海,2017-09-08,118,0,0,0,0
青海,2017-09-09,118,0,0,0,0
青海,2017-09-10,126,0,0,0,0
青海,2017-09-11,145,0,0,0,0
青海,2017-09-12,61,57,0,57,0
青海,2017-09-13,136,0,0,0,0
青海,2017-09-14,69,0,0,0,0
青海,2017-09-15,118,61,0,0,0
青海,2017-09-16,123,0,0,0,0
青海,2017-09-17,138,0,0,0,0
青海,2017-09-18,131,0,0,0,0
青海,2017-09-19,118,57,0,0,0
青海,2017-09-20,138,0,0,0,0
青海,2017-09-21,116,0,0,0,0
青海,2017-09-22,119,0,0,0,0
青海,2017-09-23,118,0,0,57,0
青海,2017-09-24,120,0,0,0,0
青海,2017-09-25,121,0,57,0,0
青海,2017-09-26,130,0,0,0,0
青海,2017-09-27,126,57,0,0,0
青海,2017-09-28,124,0,0,0,0
青海,2017-09-29,66,0,0,0,0
青海,2017-09-30,66,0,0,0,0
青海,2017-10-01,57,0,0,0,0
青海,2017-10-02,61,0,0,0,0
青海,2017-10-03,65,0,0,0,0
青海,2017-10-04,57,0,0,0,0
青海,2017-10-05,118,0,0,0,0
青海,2017-10-06,118,0,0,0,0
青海,2017-10-07,117,0,0,0,0
青海,2017-10-08,124,0,0,0,0
青海,2017-10-09,118,0,0,0,0
青海,2017-10-10,142,0,0,0,0
青海,2017-10-11,119,0,0,0,0
青海,2017-10-12,123,0,0,0,0
青海,2017-10-13,125,57,0,0,0
青海,2017-10-14,73,0,0,0,0
青海,2017-10-15,118,57,0,0,0
青海,2017-10-16,140,57,0,0,0
青海,2017-10-17,127,0,0,0,0
青海,2017-10-18,125,0,0,0,0
青海,2017-10-19,125,0,0,0,0
青海,2017-10-20,117,0,0,0,0
青海,2017-10-21,122,0,0,0,0
青海,2017-10-22,122,0,0,0,0
青海,2017-10-23,120,0,0,0,0
青海,2017-10-24,129,0,0,0,0
青海,2017-10-25,128,0,57,0,0
青海,2017-10-26,124,57,0,0,0
青海,2017-10-27,124,0,0,0,0
青海,2017-10-28,66,0,0,0,0
青海,2017-10-29,120,0,0,0,0
青海,2017-10-30,123,57,0,0,0
青海,2017-10-31,126,0,0,0,0
青海,2017-11-01,134,0,0,0,0
青海,2017-11-02,60,0,0,0,0
青海,2017-11-03,66,57,0,0,0
青海,2017-11-04,123,0,0,0,0
青海,2017-11-05,66,0,0,0,0
青海,2017-11-06,118,0,0,0,0
青海,2017-11-07,120,57,0,0,0
青海,2017-11-08,129,57,57,0,0
青海,2017-11-09,117,0,57,0,0
青海,2017-11-10,57,0,0,0,0
青海,2017-11-11,61,0,0,0,0
青海,2017-11-12,66,0,0,0,0
青海,2017-11-13,116,0,0,0,0
青海,2017-11-14,116,0,0,0,0
青海,2017-11-15,124,57,57,0,0
青海,2017-11-16,130,0,0,0,0
青海,2017-11-17,127,0,0,0,0
青海,2017-11-18,118,0,0,0,0
青海,2017-11-19,117,0,0,0,0
青海,2017-11-20,121,0,0,0,0
青海,2017-11-21,127,63,0,0,0
青海,2017-11-22,128,0,0,0,0
青海,2017-11-23,127,0,0,0,0
青海,2017-11-24,63,0,0,0,0
青海,2017-11-25,65,0,0,0,0
青海,2017-11-26,121,0,0,0,0
青海,2017-11-27,130,0,0,0,0
青海,2017-11-28,124,0,0,0,0
青海,2017-11-29,118,0,57,0,0
青海,2017-11-30,125,0,0,0,0
青海,2017-12-01,127,0,0,0,0
青海,2017-12-02,61,0,0,0,0
青海,2017-12-03,74,57,0,0,0
青海,2017-12-04,127,0,57,0,0
青海,2017-12-05,124,57,0,0,0
青海,2017-12-06,129,57,0,58,0
青海,2017-12-07,122,0,0,0,0
青海,2017-12-08,0,0,0,0,0
青海,2017-12-09,58,0,0,0,0
青海,2017-12-10,121,0,0,0,0
青海,2017-12-11,119,0,0,0,0
青海,2017-12-12,118,0,57,0,0
青海,2017-12-13,122,0,0,0,0
青海,2017-12-14,118,0,0,57,0
青海,2017-12-15,126,0,0,0,0
青海,2017-12-16,60,0,0,0,0
青海,2017-12-17,65,0,57,0,0
青海,2017-12-18,123,0,57,0,0
青海,2017-12-19,141,0,0,0,0
青海,2017-12-20,65,0,0,0,0
青海,2017-12-21,57,0,0,0,0
青海,2017-12-22,126,0,0,0,0
青海,2017-12-23,57,0,0,0,0
青海,2017-12-24,57,0,0,0,0
青海,2017-12-25,119,0,0,0,0
青海,2017-12-26,125,0,0,0,0
青海,2017-12-27,129,0,0,0,0
青海,2017-12-28,120,0,0,0,0
青海,2017-12-29,67,0,0,0,0
青海,2017-12-30,123,0,0,0,0
青海,2017-12-31,70,0,0,0,0
青海,2018-01-01,63,0,0,0,0
青海,2018-01-02,124,0,0,0,0
青海,2018-01-03,120,57,0,0,0
青海,2018-01-04,123,0,0,0,0
青海,2018-01-05,118,0,0,0,0
青海,2018-01-06,65,0,0,0,0
青海,2018-01-07,124,57,0,0,0
青海,2018-01-08,73,0,0,0,0
青海,2018-01-09,121,0,0,0,0
青海,2018-01-10,116,0,0,0,0
青海,2018-01-11,57,0,0,0,0
青海,2018-01-12,130,0,0,0,0
青海,2018-01-13,122,0,0,0,0
青海,2018-01-14,118,57,0,0,0
青海,2018-01-15,128,59,0,0,0
青海,2018-01-16,128,57,0,0,0
青海,2018-01-17,134,0,57,0,0
青海,2018-01-18,124,0,0,0,0
青海,2018-01-19,117,0,0,0,0
青海,2018-01-20,122,64,0,0,0
青海,2018-01-21,63,0,0,0,0
青海,2018-01-22,122,0,0,0,0
青海,2018-01-23,125,0,0,0,0
青海,2018-01-24,130,57,0,0,0
青海,2018-01-25,127,0,0,0,0
青海,2018-01-26,125,0,0,0,0
青海,2018-01-27,0,0,0,0,0
青海,2018-01-28,58,0,0,57,0
青海,2018-01-29,117,57,0,0,0
青海,2018-01-30,65,0,0,57,0
青海,2018-01-31,128,0,0,59,0
青海,2018-02-01,120,0,0,0,0
青海,2018-02-02,57,57,0,0,0
青海,2018-02-03,124,0,0,0,0
青海,2018-02-04,65,0,0,57,0
青海,2018-02-05,120,57,0,57,0
青海,2018-02-06,122,0,0,0,0
青海,2018-02-07,122,0,0,0,0
青海,2018-02-08,123,0,0,0,0
青海,2018-02-09,115,0,0,0,0
青海,2018-02-10,63,0,0,0,0
青海,2018-02-11,124,0,0,0,0
青海,2018-02-12,126,0,0,0,0
青海,2018-02-13,120,57,0,0,0
青海,2018-02-14,73,0,0,0,0
青海,2018-02-15,115,0,0,0,0
青海,2018-02-16,65,0,0,0,0
青海,2018-02-17,58,0,0,0,0
青海,2018-02-18,120,0,0,0,0
青海,2018-02-19,118,0,0,0,0
青海,2018-02-20,120,0,0,0,0
青海,2018-02-21,124,0,0,0,0
青海,2018-02-22,128,0,0,0,0
青海,2018-02-23,128,0,0,0,0
青海,2018-02-24,126,0,0,0,0
青海,2018-02-25,69,57,0,0,0
青海,2018-02-26,126,0,0,0,0
青海,2018-02-27,135,0,0,0,0
青海,2018-02-28,125,0,0,0,0
青海,2018-03-01,124,57,0,0,0
青海,2018-03-02,130,0,0,0,0
青海,2018-03-03,66,0,0,0,0
青海,2018-03-04,127,0,0,0,0
青海,2018-03-05,79,0,57,0,0
青海,2018-03-06,137,0,0,57,0
青海,2018-03-07,137,0,0,0,0
青海,2018-03-08,131,0,0,57,0
青海,2018-03-09,130,0,57,0,0
青海,2018-03-10,127,0,0,0,0
青海,2018-03-11,115,0,0,0,0
青海,2018-03-12,128,0,0,57,0
青海,2018-03-13,130,0,0,70,0
青海,2018-03-14,135,0,0,57,0
青海,2018-03-15,130,0,58,0,0
青海,2018-03-16,125,0,0,63,0
青海,2018-03-17,74,0,0,0,0
青海,2018-03-18,126,0,0,0,0
青海,2018-03-19,126,0,0,0,0
青海,2018-03-20,137,0,0,0,0
青海,2018-03-21,146,0,0,0,0
青海,2018-03-22,150,57,0,0,57
青海,2018-03-23,126,0,0,0,0
青海,2018-03-24,132,0,0,0,0
青海,2018-03-25,119,0,0,0,0
青海,2018-03-26,129,0,0,0,0
青海,2018-03-27,127,0,0,0,0
青海,2018-03-28,135,0,0,0,0
青海,2018-03-29,133,0,0,0,0
青海,2018-03-30,135,0,0,0,0
青海,2018-03-31,140,0,0,0,0
青海,2018-04-01,128,0,0,0,0
青海,2018-04-02,126,0,0,57,0
青海,2018-04-03,132,0,0,0,0
青海,2018-04-04,117,59,0,57,0
青海,2018-04-05,60,0,0,0,0
青海,2018-04-06,120,0,0,0,0
青海,2018-04-07,115,0,73,0,0
青海,2018-04-08,125,57,0,57,0
青海,2018-04-09,127,0,0,0,0
青海,2018-04-10,136,0,57,0,0
青海,2018-04-11,118,57,0,57,0
青海,2018-04-12,122,57,57,0,0
青海,2018-04-13,131,0,0,61,0
青海,2018-04-14,70,0,0,0,0
青海,2018-04-15,128,0,0,0,0
青海,2018-04-16,118,0,0,0,0
青海,2018-04-17,128,0,0,0,0
青海,2018-04-18,118,57,0,0,0
青海,2018-04-19,127,114,0,0,0
青海,2018-04-20,130,0,0,0,0
青海,2018-04-21,65,0,0,0,0
青海,2018-04-22,120,0,0,0,0
青海,2018-04-23,130,0,0,0,0
青海,2018-04-24,124,0,0,0,0
青海,2018-04-25,117,0,0,57,0
青海,2018-04-26,63,57,0,59,0
青海,2018-04-27,126,57,0,0,0
青海,2018-04-28,66,0,57,0,0
青海,2018-04-29,58,0,0,0,0
青海,2018-04-30,61,0,0,0,0
青海,2018-05-01,122,0,0,0,0
青海,2018-05-02,127,0,0,0,0
青海,2018-05-03,125,0,0,0,0
青海,2018-05-04,130,0,0,0,0
青海,2018-05-05,125,0,0,0,0
青海,2018-05-06,57,0,0,0,0
青海,2018-05-07,128,57,57,0,0
青海,2018-05-08,128,0,0,0,0
青海,2018-05-09,130,0,0,0,0
青海,2018-05-10,69,57,0,0,0
青海,2018-05-11,122,0,57,57,0
青海,2018-05-12,57,0,0,0,0
青海,2018-05-13,59,0,0,0,0
青海,2018-05-14,120,0,0,0,0
青海,2018-05-15,131,0,0,0,0
青海,2018-05-16,120,0,0,0,0
青海,2018-05-17,60,0,0,0,0
青海,2018-05-18,120,0,57,0,0
青海,2018-05-19,136,0,0,0,0
青海,2018-05-20,122,0,0,0,0
青海,2018-05-21,115,0,0,0,0
青海,2018-05-22,120,0,0,0,0
青海,2018-05-23,130,0,0,0,0
青海,2018-05-24,128,0,59,0,0
青海,2018-05-25,126,0,0,0,0
青海,2018-05-26,66,0,0,0,0
青海,2018-05-27,120,0,0,0,0
青海,2018-05-28,143,0,0,0,0
青海,2018-05-29,122,0,0,0,0
青海,2018-05-30,127,118,0,0,0
青海,2018-05-31,133,0,0,0,0
青海,2018-06-01,70,57,0,0,0
青海,2018-06-02,61,0,0,0,0
青海,2018-06-03,66,0,0,0,0
青海,2018-06-04,115,0,0,0,0
青海,2018-06-05,130,0,0,0,0
青海,2018-06-06,63,0,0,0,0
青海,2018-06-07,129,0,0,57,0
青海,2018-06-08,122,0,57,0,0
青海,2018-06-09,126,0,0,0,0
青海,2018-06-10,58,0,0,0,0
青海,2018-06-11,63,0,63,0,0
青海,2018-06-12,128,61,0,0,0
青海,2018-06-13,124,0,0,0,0
青海,2018-06-14,123,0,0,0,0
青海,2018-06-15,117,0,0,0,0
青海,2018-06-16,67,0,0,0,0
青海,2018-06-17,65,0,0,0,0
青海,2018-06-18,57,0,0,0,0
青海,2018-06-19,63,57,0,0,0
青海,2018-06-20,128,0,0,0,0
青海,2018-06-21,57,0,57,0,0
青海,2018-06-22,67,0,0,0,0
青海,2018-06-23,70,0,0,0,0
青海,2018-06-24,128,0,0,0,0
青海,2018-06-25,153,0,0,0,0
青海,2018-06-26,154,57,0,0,0
青海,2018-06-27,144,59,57,0,0
青海,2018-06-28,146,0,57,0,0
青海,2018-06-29,147,0,0,0,0
青海,2018-06-30,172,0,0,0,0
青海,2018-07-01,91,0,0,0,0
青海,2018-07-02,137,0,0,0,0
青海,2018-07-03,144,0,0,117,0
青海,2018-07-04,69,57,0,0,0
青海,2018-07-05,130,0,57,0,0
青海,2018-07-06,70,0,0,0,0
青海,2018-07-07,127,0,0,0,0
青海,2018-07-08,67,0,0,0,0
青海,2018-07-09,123,57,0,0,0
青海,2018-07-10,66,0,0,0,0
青海,2018-07-11,120,57,0,0,0
青海,2018-07-12,117,57,0,0,0
青海,2018-07-13,119,0,0,0,0
青海,2018-07-14,60,0,0,0,0
青海,2018-07-15,115,0,0,0,0
青海,2018-07-16,124,0,0,0,0
青海,2018-07-17,120,0,0,0,0
青海,2018-07-18,125,0,0,0,0
青海,2018-07-19,128,0,0,0,0
青海,2018-07-20,128,0,0,0,0
青海,2018-07-21,67,0,0,0,0
青海,2018-07-22,61,0,0,0,0
青海,2018-07-23,0,0,59,59,0
青海,2018-07-24,122,0,0,0,0
青海,2018-07-25,120,0,0,0,0
青海,2018-07-26,63,0,0,57,0
青海,2018-07-27,130,0,0,0,0
青海,2018-07-28,67,0,0,0,0
青海,2018-07-29,70,0,0,0,0
青海,2018-07-30,76,0,0,0,0
青海,2018-07-31,124,0,0,0,0
青海,2018-08-01,126,57,0,0,0
青海,2018-08-02,130,0,0,0,0
青海,2018-08-03,115,57,0,57,0
青海,2018-08-04,69,0,0,0,0
青海,2018-08-05,60,0,0,0,0
青海,2018-08-06,118,0,0,0,0
青海,2018-08-07,120,0,0,0,0
青海,2018-08-08,65,0,0,0,0
青海,2018-08-09,70,0,0,0,0
青海,2018-08-10,128,0,0,0,0
青海,2018-08-11,66,0,0,0,0
青海,2018-08-12,65,0,0,0,0
青海,2018-08-13,120,0,0,0,0
青海,2018-08-14,120,0,0,0,0
青海,2018-08-15,66,0,0,0,0
青海,2018-08-16,67,0,0,0,0
青海,2018-08-17,117,0,0,0,0
青海,2018-08-18,58,0,0,0,0
青海,2018-08-19,114,0,0,0,0
青海,2018-08-20,66,0,0,0,0
青海,2018-08-21,122,0,0,0,0
青海,2018-08-22,128,0,0,0,0
